X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
-1.541310111317275577e+00,-8.848750241776465186e-02,7.898548192094324849e-02,1.316555551356739517e+00,4.064055528905656800e+00,3.234143646382495074e+00
-1.538983334481736742e+00,-8.843281040860280495e-02,7.930810972630135403e-02,1.314333330260382793e+00,4.064222208658853752e+00,3.237016573795297614e+00
-1.538357189962109572e+00,-8.856329065842144521e-02,7.929838794130891766e-02,1.316166664494408556e+00,4.069222202234797692e+00,3.239944745163891415e+00
-1.538396388014873661e+00,-8.945210525838687143e-02,7.941839477575109163e-02,1.315777774651845311e+00,4.213722198870446967e+00,3.239999989119682677e+00
-1.538839761216098223e+00,-9.386131244893504422e-02,7.855014707133006757e-02,1.318222221401002647e+00,4.158055530654059417e+00,3.236353589026308875e+00
-1.538645010816930281e+00,-1.043523015246392571e-01,7.835642887227237119e-02,1.324944443835152530e+00,4.296833299265967909e+00,3.232375690950214597e+00
-1.535784213837306567e+00,-1.380753072806701343e-01,7.915131765280424003e-02,1.327944447596867805e+00,4.169444416960080169e+00,3.227624311631555720e+00
-1.533874775149020042e+00,-1.526502051375869806e-01,7.744486870730225847e-02,1.335388888253105977e+00,4.145666656560368146e+00,3.214419883259093780e+00
-1.532752990032162144e+00,-1.649716430449947036e-01,7.540104103425726567e-02,1.341222221983803697e+00,4.094111098514662928e+00,3.304254141960354829e+00
-1.531727108082863165e+00,-1.863142816768843246e-01,7.665491905297153186e-02,1.347444444563653754e+00,4.129611111680666191e+00,3.303259671063712766e+00
-1.530593316541662308e+00,-1.984659684972044369e-01,7.586642838035265179e-02,1.356111109256744385e+00,4.150777766770787025e+00,3.197845313430490943e+00
-1.529264369475280105e+00,-2.122323890537815838e-01,7.282704469680008341e-02,1.358222219347953841e+00,4.298333310418659181e+00,3.410662981028056429e+00
-1.527914163267956926e+00,-2.257861429109069840e-01,6.751035805347611884e-02,1.361388890941937824e+00,4.242666647169325067e+00,3.115303872698578225e+00
-1.527180350329233827e+00,-2.497260983071096785e-01,5.733852818505338900e-02,1.367277773221333925e+00,4.441555541422632203e+00,3.408674013548793180e+00
-1.526596483013944905e+00,-2.610204404342357787e-01,5.473474465401510780e-02,1.379277776678403233e+00,4.419499984714719609e+00,3.324419883733296111e+00
-1.525536181369866462e+00,-2.725021594422303295e-01,4.882118888639315479e-02,1.381611110104454809e+00,4.441333321730295935e+00,3.037900558492755199e+00
-1.524547142759131724e+00,-2.841730520000996796e-01,3.914773855237240613e-02,1.381777774956491234e+00,4.570277773009406630e+00,3.167513807834182682e+00
-1.523920070770398372e+00,-2.957447929203796955e-01,2.984668062551329090e-02,1.383166664507653909e+00,4.549555542733934033e+00,2.983370161846856217e+00
-1.527686653270404094e+00,-3.126136348986047198e-01,-1.177672584147701831e-02,1.492555554045571276e+00,4.935999997456868904e+00,2.500220979774854246e+00
-1.528353840708092326e+00,-3.244815087012471455e-01,-4.381237487769056027e-02,1.571111115482118459e+00,5.163888872994316870e+00,2.342983411161938978e+00
-1.530036764329053334e+00,-3.460580078449939090e-01,-7.727338832804815649e-02,1.636888892120785144e+00,5.095055544376373646e+00,2.123535906412324703e+00
-1.530991170871164986e+00,-3.561384127678171030e-01,-1.094511601963415043e-01,1.693611118528578041e+00,5.354222199651929692e+00,1.999226517440205741e+00
-1.531888063837165248e+00,-3.661060681596729482e-01,-1.290755882701700719e-01,1.736500007576412541e+00,5.096999981668260737e+00,1.948342532742747935e+00
-1.533415603043371878e+00,-3.757396611135696562e-01,-1.527422154451383574e-01,1.773111113574769693e+00,5.347111083401573595e+00,1.894309387022619084e+00
-1.534854370591966832e+00,-3.845594837521146836e-01,-1.738094558581503024e-01,1.779111111826366942e+00,5.425722206963433436e+00,1.847016569659196250e+00
-1.537834508420144797e+00,-3.989605746676085918e-01,-2.102831196135452885e-01,1.892222215731938606e+00,5.394722204738193305e+00,1.775745857486408674e+00
-1.539284473066836911e+00,-4.051582612491251290e-01,-2.259497085725161447e-01,1.929444440205891897e+00,5.391111101044549159e+00,1.743591164357095824e+00
-1.537346128833347425e+00,-4.140938666048230576e-01,-2.731689208621880804e-01,1.961999999152289398e+00,5.260999998781415776e+00,1.714585642788291731e+00
-1.532104856090386491e+00,-4.179607246387562203e-01,-2.997484397970577863e-01,1.987333328194088367e+00,5.183666674296061316e+00,1.691988962789925388e+00
-1.525363803715623856e+00,-4.217991852155752452e-01,-3.199575776565887764e-01,2.008777779340744196e+00,5.391277772850460615e+00,1.660883988464734839e+00
-1.519686849902496917e+00,-4.256260404813984044e-01,-3.409675080662060709e-01,2.023444443941116333e+00,5.343333315849304377e+00,1.649558015949818213e+00
-1.515317311537787148e+00,-4.293243121925663930e-01,-3.593291680438719382e-01,2.035500006543265350e+00,5.246999973720974708e+00,1.638397794402106644e+00
-1.510715859549826234e+00,-4.378458723765170646e-01,-4.032023610726024887e-01,2.063555549250708498e+00,5.502666634983486738e+00,1.614917128125606949e+00
-1.509487111854148633e+00,-4.446839879682662477e-01,-4.351907965844561410e-01,2.086611110634273736e+00,5.147333324617809680e+00,1.598508280943770510e+00
-1.508602963950881559e+00,-4.527303126752550977e-01,-4.659484865661152608e-01,2.119722223944134232e+00,5.209777763154771257e+00,1.581325958446903046e+00
-1.507452059001022304e+00,-4.599727815330699743e-01,-4.953390336228866153e-01,2.152499999602635494e+00,5.311666637659072876e+00,1.565690600411009381e+00
-1.507452059001022304e+00,-4.599727815330699743e-01,-4.953390336228866153e-01,2.219777775473064985e+00,5.036722195148468195e+00,1.548176790469259156e+00
-1.501155656975116770e+00,-4.717152134978598310e-01,-5.713575748990433745e-01,2.254111109177271643e+00,5.326277752055061931e+00,1.540718228118854283e+00
-1.501155656975116770e+00,-4.717152134978598310e-01,-5.713575748990433745e-01,2.290777779287762161e+00,5.084222215414047064e+00,1.535027615931811251e+00
-1.486737595780164511e+00,-4.941850540271729431e-01,-6.638289053496367886e-01,2.338444442881478125e+00,5.228388874398337549e+00,1.530110494207940652e+00
-1.486737595780164511e+00,-4.941850540271729431e-01,-6.638289053496367886e-01,2.431388886107338720e+00,5.123999961217244881e+00,1.527237572064057192e+00
-1.479636872223180966e+00,-5.034606675570245660e-01,-6.924680942725494059e-01,2.480388885074191752e+00,5.135666640599568566e+00,1.530276244516530770e+00
-1.465646999214253565e+00,-5.209057834876056337e-01,-7.496839534062119670e-01,2.524111105998357196e+00,4.921222199334038372e+00,1.532762437235584585e+00
-1.462615697279755711e+00,-5.303843486437646026e-01,-7.771584114565690538e-01,2.612722210089365671e+00,5.166277750995424078e+00,1.542872936686099594e+00
-1.468539226876429460e+00,-5.544468079536912786e-01,-7.963257166468035164e-01,2.630111106899049478e+00,5.044444398085276227e+00,1.535911614065012198e+00
-1.474531724715176129e+00,-5.707204270290759940e-01,-7.898873610013944502e-01,2.631611100170347495e+00,5.050166638692219934e+00,1.524364649920173731e+00
-1.482842912540493385e+00,-6.065214243114492865e-01,-7.923540673545705904e-01,2.638666659593582153e+00,4.869055518839094709e+00,1.512651936125360086e+00
-1.485080045484043598e+00,-6.236255790021503209e-01,-7.945936341704796790e-01,2.668222208817800034e+00,4.804777759975856988e+00,1.500939222989161381e+00
