X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
-8.362134006498312955e-01,-1.215243040388371831e+00,-2.808021665141632539e+00,4.352944350904888182e+00,1.023611115747028011e+00,7.382486036469264157e+00
-8.362134006498312955e-01,-1.215243040388371831e+00,-2.808021665141632539e+00,4.080388798647456738e+00,1.064111113548278809e+00,6.939778883154221312e+00
-8.436105875951681599e-01,-1.193534057859819919e+00,-2.870007846588071843e+00,3.418499932686487774e+00,1.129333333174387555e+00,7.061436338319304618e+00
-8.545832419633686561e-01,-1.168045988209351238e+00,-2.932802747898142215e+00,3.125666604108280566e+00,1.158499998185369639e+00,6.446850714103951496e+00
-8.545832419633686561e-01,-1.168045988209351238e+00,-2.932802747898142215e+00,2.774166617790858158e+00,1.188722224367989355e+00,7.043701536747631664e+00
-8.545832419633686561e-01,-1.168045988209351238e+00,-2.932802747898142215e+00,2.015111089415020373e+00,1.234277788466877412e+00,7.021160092143063913e+00
-8.798890357341587753e-01,-1.118882622627836998e+00,-2.957448848660859220e+00,2.170666641328069968e+00,1.184222226672702272e+00,7.174254021591902841e+00
-8.798890357341587753e-01,-1.118882622627836998e+00,-2.957448848660859220e+00,2.358555520243114767e+00,1.163499995403819653e+00,7.487900409250627831e+00
-9.076827649611499682e-01,-1.083322386182075547e+00,-2.958675563589341806e+00,2.162888866331842408e+00,1.156555545330047563e+00,7.487126927349448735e+00
-9.076827649611499682e-01,-1.083322386182075547e+00,-2.958675563589341806e+00,2.272833296987745388e+00,1.125166660216119663e+00,7.185690481359787718e+00
-9.441573272615365608e-01,-1.058290706328658182e+00,-2.959680387001274227e+00,2.115388859974013602e+00,1.106388890412118631e+00,7.446187690476686605e+00
-9.501921658610780197e-01,-1.056188623278129013e+00,-2.959466566509981966e+00,2.096499970224168674e+00,1.086222224103079892e+00,7.192044072388285691e+00
-9.704452641678874558e-01,-1.050529034291437513e+00,-2.957692459226550774e+00,1.928444419635666707e+00,1.054111108514997674e+00,7.033867281444823760e+00
-1.012311069716364642e+00,-1.046496834261781750e+00,-2.958568076664334967e+00,1.846055533819728423e+00,9.865000019470850923e-01,6.906132482033408237e+00
-1.012311069716364642e+00,-1.046496834261781750e+00,-2.958568076664334967e+00,1.808999974528948451e+00,9.591111107005013681e-01,7.054806494581106868e+00
-1.047905993629491217e+00,-1.053623761489998589e+00,-2.953153536541218038e+00,1.625055533647537187e+00,9.275555560986200598e-01,7.223756770402687266e+00
-1.047905993629491217e+00,-1.053623761489998589e+00,-2.953153536541218038e+00,1.737999976674715619e+00,8.888888908757104357e-01,7.074806511072822879e+00
-1.081836042132310993e+00,-1.072748420310421391e+00,-2.929183812426423561e+00,2.152555516031053440e+00,8.147222207652198289e-01,6.910441863602696522e+00
-1.092829566897405069e+00,-1.074338029989042376e+00,-2.901428773900711189e+00,2.291111064288351429e+00,7.948888871404860001e-01,7.081823078966930751e+00
-1.092829566897405069e+00,-1.074338029989042376e+00,-2.901428773900711189e+00,2.594111055798000720e+00,7.654444422986772523e-01,7.097845196065323492e+00
-1.092829566897405069e+00,-1.074338029989042376e+00,-2.901428773900711189e+00,2.765888827708032238e+00,7.351111107402377165e-01,6.932486071441713804e+00
-1.112158428487486805e+00,-1.080035714429686600e+00,-2.848236006157576217e+00,2.674166609181298337e+00,7.249444461531109329e-01,6.891160104156199395e+00
-1.112158428487486805e+00,-1.080035714429686600e+00,-2.848236006157576217e+00,2.830333274602890192e+00,7.161111146211623923e-01,7.041325842148690839e+00
-1.124968818592614550e+00,-1.084438260823566313e+00,-2.795750539919420241e+00,2.989555488692389407e+00,7.076111137866973877e-01,6.880773351008062200e+00
-1.128651508929595870e+00,-1.086013538203279172e+00,-2.768978187364687038e+00,3.055111042327351090e+00,6.863333294788996897e-01,6.684530274973389474e+00
-1.128651508929595870e+00,-1.086013538203279172e+00,-2.768978187364687038e+00,3.121277710795402616e+00,6.724999941057628883e-01,6.957845169536316376e+00
-1.132462303727840958e+00,-1.089496979889785333e+00,-2.701985973068659064e+00,3.717388801442252255e+00,6.594444387488894721e-01,7.022099318754607467e+00
-1.132462303727840958e+00,-1.089496979889785333e+00,-2.701985973068659064e+00,4.198611008789804089e+00,6.437222176127963547e-01,7.004916992635358497e+00
-1.136546020917860833e+00,-1.094905989787850586e+00,-2.653019960873876482e+00,3.939055477579434861e+00,6.134999992118941314e-01,6.379557881895349780e+00
-1.140156103626453810e+00,-1.096413812256785913e+00,-2.575534023263077454e+00,3.751777702569961459e+00,5.971111079057057625e-01,5.819060686214194256e+00
-1.140156103626453810e+00,-1.096413812256785913e+00,-2.575534023263077454e+00,4.063055473566055120e+00,5.922777765327029709e-01,5.614143553359732586e+00
-1.140156103626453810e+00,-1.096413812256785913e+00,-2.575534023263077454e+00,3.636444371938705622e+00,5.976666649182637014e-01,5.933425319787547281e+00
-1.137003160442876304e+00,-1.095145845817244057e+00,-2.578658196095111599e+00,4.039722141623497187e+00,6.005555540323257446e-01,5.650939133285817206e+00
-1.137003160442876304e+00,-1.095145845817244057e+00,-2.578658196095111599e+00,4.040611029995812231e+00,6.003333316908942008e-01,5.659889414494867488e+00
-1.138057395168614594e+00,-1.095771227479037879e+00,-2.585142698515112691e+00,4.163888800144195379e+00,5.996111091640260460e-01,5.813977809900737093e+00
-1.138057395168614594e+00,-1.095771227479037879e+00,-2.585142698515112691e+00,3.622166595856348703e+00,6.066666646136178453e-01,6.522265072685579312e+00
-1.130490850319763485e+00,-1.108489374920909487e+00,-2.667516107884788656e+00,3.545666600267092239e+00,6.183333300881915795e-01,6.539447405061669549e+00
-1.128925021354719060e+00,-1.111405536965853091e+00,-2.683445985362174824e+00,4.093999904725286854e+00,6.392777731021245247e-01,6.901491574819575092e+00
-1.124070792995764734e+00,-1.121233027052906284e+00,-2.728233333779876535e+00,3.857333244548903473e+00,6.635555499129824897e-01,6.781712585391260539e+00
-1.122860058326867971e+00,-1.126330407875544504e+00,-2.786452077893811108e+00,2.958999933136833960e+00,7.017777764134937035e-01,7.139005392625186630e+00
-1.122860058326867971e+00,-1.126330407875544504e+00,-2.786452077893811108e+00,2.996944375501738644e+00,6.948888851536645372e-01,6.986408713772810586e+00
-1.124230936266686243e+00,-1.120140323062622345e+00,-2.746785688101846645e+00,3.444499920474158206e+00,6.866666624943414954e-01,6.988563406533299549e+00
-1.125108913936839539e+00,-1.119974049632229018e+00,-2.734600803896918286e+00,3.389166594545046429e+00,6.785555495156182504e-01,6.674585513647089741e+00
-1.125108913936839539e+00,-1.119974049632229018e+00,-2.734600803896918286e+00,3.386777705947558115e+00,6.778333253330655062e-01,6.828563412908691177e+00
-1.125108913936839539e+00,-1.119974049632229018e+00,-2.734600803896918286e+00,3.386611040764385017e+00,6.742777718438042189e-01,6.823314799129633457e+00
-1.124153943926299082e+00,-1.121867847398731799e+00,-2.683494829669217374e+00,3.709999918606546210e+00,6.700555473566055520e-01,6.655690492846030537e+00
