X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
-5.385278876975800877e-01,-3.043307934294694483e-01,-9.545378988872287029e-02,1.514833329783545679e+00,5.048777757750617212e+00,2.189944744110107422e+00
-5.385278876975800877e-01,-3.043307934294694483e-01,-9.545378988872287029e-02,1.637222221824857993e+00,5.334499979019165394e+00,2.079889497045654068e+00
-5.444630295360459726e-01,-3.452596368746800870e-01,-1.689838154141372062e-01,1.682444440325101320e+00,5.252277778254614837e+00,2.027679555982516035e+00
-5.444630295360459726e-01,-3.452596368746800870e-01,-1.689838154141372062e-01,1.739499997099240636e+00,5.506611096858978094e+00,1.977624312948785379e+00
-5.519325787288746898e-01,-3.857223425002752615e-01,-2.333009858188503649e-01,1.800111103720135164e+00,5.282611098554399476e+00,1.929779013876098404e+00
-5.549427748677340233e-01,-3.993161732281288456e-01,-2.470179166012813066e-01,1.904111105203628584e+00,5.262555540932549292e+00,1.849447521056918120e+00
-5.549427748677340233e-01,-3.993161732281288456e-01,-2.470179166012813066e-01,1.942722215917375372e+00,5.263666647010379229e+00,1.815193369243685018e+00
-5.624749061853910881e-01,-4.258819248013790970e-01,-2.963822460541976622e-01,1.973555553621715974e+00,5.209944434960683601e+00,1.782541433750595150e+00
-5.624749061853910881e-01,-4.258819248013790970e-01,-2.963822460541976622e-01,2.015611118078231900e+00,5.371055544747246557e+00,1.726243093527483063e+00
-5.702422417789976272e-01,-4.517206711631452931e-01,-3.330079777551659403e-01,2.035500006543265350e+00,5.373833317226833550e+00,1.700386742860572786e+00
-5.785265198703628542e-01,-4.742835018610233044e-01,-3.787966444307863112e-01,2.051500009165869720e+00,5.131499972608354554e+00,1.674917120959877215e+00
-5.785265198703628542e-01,-4.742835018610233044e-01,-3.787966444307863112e-01,2.068611121839947220e+00,5.085444434483846088e+00,1.651767953324713156e+00
-5.785265198703628542e-01,-4.742835018610233044e-01,-3.787966444307863112e-01,2.110555560721291357e+00,5.345999982621934876e+00,1.620165750466657562e+00
-5.864704505511380006e-01,-4.802714099604353803e-01,-4.911730110326501531e-01,2.129388890001508994e+00,5.303999979628456707e+00,1.609281773725267373e+00
-5.864704505511380006e-01,-4.802714099604353803e-01,-4.911730110326501531e-01,2.146944450669818316e+00,5.297611086898379895e+00,1.599558018847723639e+00
-5.852398276060084559e-01,-4.811415411632413708e-01,-5.713594392206099437e-01,2.199555552668041702e+00,5.265555530786514282e+00,1.578066295681737508e+00
-5.852398276060084559e-01,-4.811415411632413708e-01,-5.713594392206099437e-01,2.229888886875576404e+00,5.329833309517966633e+00,1.568508282550790778e+00
-5.805449701062646017e-01,-4.859787083444903066e-01,-6.291106629743509204e-01,2.254388889339235202e+00,5.258333307504654108e+00,1.562154692839522463e+00
-5.805564000184539886e-01,-4.861664841773916113e-01,-6.401927456339343570e-01,2.284444444709353927e+00,5.293499977721108252e+00,1.559392260583066125e+00
-5.814401534618065526e-01,-4.873511720241302525e-01,-6.494146654814668684e-01,2.310444443755679700e+00,5.396944410271114378e+00,1.553812148821288153e+00
-5.927855032479270037e-01,-4.973513577399601981e-01,-6.458976854527271882e-01,2.314944443437788379e+00,5.145944418509801110e+00,1.549060764233710419e+00
-5.927855032479270037e-01,-4.973513577399601981e-01,-6.458976854527271882e-01,2.326277775896920197e+00,5.132222206725014502e+00,1.541491705409729684e+00
-6.068735550761843456e-01,-5.280358348925616729e-01,-6.459864388175984296e-01,2.349499998490015784e+00,5.259055529038111132e+00,1.531878450957451010e+00
-6.104528965526754281e-01,-5.644903636054885432e-01,-6.497785933458589680e-01,2.388888887564341257e+00,5.128111095560921484e+00,1.516408839278458265e+00
-6.104528965526754281e-01,-5.644903636054885432e-01,-6.497785933458589680e-01,2.395055550999111382e+00,5.262055524852541133e+00,1.513314917601274567e+00
-6.104528965526754281e-01,-5.644903636054885432e-01,-6.497785933458589680e-01,2.401777782042821219e+00,5.237111077706019024e+00,1.512817679189186748e+00
-6.116567974189333068e-01,-6.310294039840609326e-01,-6.498430532581672692e-01,2.404333328538470926e+00,5.228944402270847114e+00,1.509834255961423510e+00
-6.116567974189333068e-01,-6.310294039840609326e-01,-6.498430532581672692e-01,2.431499997774759780e+00,5.056111071507135790e+00,1.498508287398196082e+00
-6.159338054130425455e-01,-6.757260598539083229e-01,-6.512379010344503394e-01,2.432166653871536077e+00,4.825999981827205687e+00,1.492486184473195809e+00
-6.160936213730092703e-01,-6.817154046659508193e-01,-6.566005309570807080e-01,2.440444432364569760e+00,5.092111098104052935e+00,1.487955800736147971e+00
-6.160936213730092703e-01,-6.817154046659508193e-01,-6.566005309570807080e-01,2.468611098660363101e+00,5.470777711603376225e+00,1.482099448119737817e+00
-6.292587847685424673e-01,-7.379585399178272276e-01,-6.989130134928591698e-01,2.542277760638131046e+00,5.067388859722349537e+00,1.469889516329897061e+00
-6.315863326089798946e-01,-7.534504060939238856e-01,-7.087143884597228993e-01,2.570111099878947147e+00,4.956555513540903846e+00,1.464309403909504148e+00
-6.315863326089798946e-01,-7.534504060939238856e-01,-7.087143884597228993e-01,2.596111104885737042e+00,4.963888876967960329e+00,1.457569065673575137e+00
-6.336866139906773832e-01,-7.815767966165007019e-01,-7.264244906331117635e-01,2.648444444603390124e+00,5.043444420893987257e+00,1.450718228988225889e+00
-6.290431103533100643e-01,-8.032425715141983114e-01,-7.585743539659576262e-01,2.670055556297302068e+00,5.102666641606225184e+00,1.451712702519327269e+00
-6.290431103533100643e-01,-8.032425715141983114e-01,-7.585743539659576262e-01,2.685555556085374551e+00,4.896999985641903308e+00,1.452044193915899228e+00
-6.183546055779287620e-01,-8.236272870453278383e-01,-7.828040083418077444e-01,2.698944448762469861e+00,5.065666627883911310e+00,1.455745849820131665e+00
-6.183546055779287620e-01,-8.236272870453278383e-01,-7.828040083418077444e-01,2.723166672388712684e+00,4.721444427304797742e+00,1.464917123647025976e+00
-5.832182252419728652e-01,-8.764171638764682859e-01,-8.425646015407540768e-01,2.733722223838170429e+00,4.804222199983066766e+00,1.472044195259473609e+00
-5.797881146370493788e-01,-8.820987794041098562e-01,-8.479265111819583867e-01,2.762055550018946537e+00,4.767166661553912554e+00,1.478784529543713422e+00
-5.797881146370493788e-01,-8.820987794041098562e-01,-8.479265111819583867e-01,2.788444435596466153e+00,4.639666654335128371e+00,1.487569062420017740e+00
-5.569874719020391218e-01,-9.246806705020879091e-01,-9.098639776008586866e-01,2.849722211228476798e+00,4.553388858834902742e+00,1.503646407338137037e+00
-5.526348330180033130e-01,-9.230613346241096639e-01,-9.317045509690267124e-01,2.875277770227856244e+00,4.860388852159181816e+00,1.516629831566995046e+00
-5.526348330180033130e-01,-9.230613346241096639e-01,-9.317045509690267124e-01,2.908611096938451102e+00,4.631722197930018048e+00,1.533812150441480560e+00
-5.380607441684066572e-01,-9.543821723316188166e-01,-9.733103628712300726e-01,2.968388877974616147e+00,4.789944389462471364e+00,1.572541433473976902e+00
-5.252173061618532479e-01,-9.855235864076161700e-01,-1.039153632382583181e+00,2.991388874583774005e+00,4.329499961932500085e+00,1.599337010423122818e+00
-5.252173061618532479e-01,-9.855235864076161700e-01,-1.039153632382583181e+00,2.996555547581778445e+00,4.537388867139815929e+00,1.629337012767791748e+00
-5.139387232164880359e-01,-1.016902958719120065e+00,-1.094352873612102650e+00,3.005611111058129392e+00,4.584444413251347328e+00,1.657790049334257443e+00
-5.139387232164880359e-01,-1.016902958719120065e+00,-1.094352873612102650e+00,3.067666671011183066e+00,4.415333305795987151e+00,1.699005523109963001e+00
-5.051412503965806433e-01,-1.050631591322490843e+00,-1.141389709583428669e+00,3.244888888465033538e+00,4.303944408231311414e+00,1.718232042881665311e+00
-5.051412503965806433e-01,-1.050631591322490843e+00,-1.141389709583428669e+00,3.105166676309373486e+00,4.195777758955955505e+00,1.742320442067984088e+00
-4.873622862185975624e-01,-1.113187533481488467e+00,-1.223406727479707135e+00,3.156722235679626287e+00,3.942055535647604358e+00,1.800110496868744692e+00
-4.873622862185975624e-01,-1.113187533481488467e+00,-1.223406727479707135e+00,3.167111114660898785e+00,4.074055533607801038e+00,1.827790056473642455e+00
-4.816010165106834329e-01,-1.161096302735040942e+00,-1.290248795774705748e+00,3.175666687223646534e+00,4.097388852967156048e+00,1.878232041775192318e+00
-4.809797450220600901e-01,-1.168054069056420285e+00,-1.296303184881948845e+00,3.196333337492412774e+00,3.991555537117851937e+00,1.940331488024463980e+00
-4.809797450220600901e-01,-1.168054069056420285e+00,-1.296303184881948845e+00,3.521833335028754508e+00,3.902722195121977045e+00,2.031546954291960194e+00
-4.753976858139559170e-01,-1.223852455784816939e+00,-1.370870518027611729e+00,3.843611097335815519e+00,3.268444419238302423e+00,2.341546962932987253e+00
-4.745257020427824379e-01,-1.242180095923192562e+00,-1.394426530081158688e+00,3.904944421847661218e+00,3.320888860689269251e+00,2.284419891583985507e+00
-4.745257020427824379e-01,-1.242180095923192562e+00,-1.394426530081158688e+00,4.367944400178061848e+00,2.954222197665108407e+00,2.367679572895745377e+00
