Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1648214423.2868164,-0.8644208761701572,0.12107124584533335,0.0,0.0,0.0,0.022369721281022607,0.9997497664764966
1648214423.2871122,-0.8644208761701572,0.12107124584533335,0.0,0.0,0.0,0.022369721281022607,0.9997497664764966
1648214423.3567872,-0.8644208761701572,0.12107124584533335,0.0,0.0,0.0,0.022369721281022607,0.9997497664764966
1648214423.4567635,-0.8644208761701572,0.12107124584533335,0.0,0.0,0.0,0.022369721281022607,0.9997497664764966
1648214423.5569701,-0.8644208761701572,0.12107124584533335,0.0,0.0,0.0,0.022369721281022607,0.9997497664764966
1648214423.6568234,-0.8699778347318793,0.12066774467734331,0.0,0.0,0.0,0.022404965107274695,0.9997489772630637
1648214423.7569704,-0.8777392468850961,0.12028446979038787,0.0,0.0,0.0,0.022511925162688948,0.9997465745004929
1648214423.856963,-0.8777392468850961,0.12028446979038787,0.0,0.0,0.0,0.022511925162688948,0.9997465745004929
1648214423.956931,-0.8963772066948142,0.11958894132297104,0.0,0.0,0.0,0.02222329531430497,0.9997530320761089
1648214424.0569477,-0.910379010862409,0.11902104721948947,0.0,0.0,0.0,0.02272970440222043,0.9997416468957306
1648214424.1569965,-0.910379010862409,0.11902104721948947,0.0,0.0,0.0,0.02272970440222043,0.9997416468957306
1648214424.2567837,-0.9212602280884409,0.11885744452801011,0.0,0.0,0.0,0.022912591827983816,0.9997374721074149
1648214424.3569322,-0.9393312278593361,0.11818132839879447,0.0,0.0,0.0,0.02257921233618884,0.9997450570871942
1648214424.4569812,-0.9393312278593361,0.11818132839879447,0.0,0.0,0.0,0.02257921233618884,0.9997450570871942
1648214424.5569308,-0.9664732124033977,0.11645864400580563,0.0,0.0,0.0,0.022293025606394835,0.9997514796234674
1648214424.6569061,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.023107853909742532,0.9997329778934403
1648214424.7569256,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.023107853909742532,0.9997329778934403
1648214424.8568459,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.023107853909742532,0.9997329778934403
1648214424.956897,-1.032969545107527,0.11346358456328692,0.0,0.0,0.0,0.022590299476433484,0.9997448066229526
1648214425.0569403,-1.0466797773225598,0.11269081163884587,0.0,0.0,0.0,0.022751504233449862,0.999741151026162
1648214425.1569607,-1.0466797773225598,0.11269081163884587,0.0,0.0,0.0,0.022751504233449862,0.999741151026162
1648214425.2569458,-1.077557478127937,0.1115754038564396,0.0,0.0,0.0,0.022931361505159696,0.9997370417562409
1648214425.356934,-1.077557478127937,0.1115754038564396,0.0,0.0,0.0,0.022931361505159696,0.9997370417562409
1648214425.456821,-1.1129838573470177,0.10988570480291654,0.0,0.0,0.0,0.021953110986391394,0.9997590014188515
1648214425.5569496,-1.1525854431375286,0.10094972350946449,0.0,0.0,0.0,0.023175902800200123,0.999731402692441
1648214425.65696,-1.1525854431375286,0.10094972350946449,0.0,0.0,0.0,0.023175902800200123,0.999731402692441
1648214425.7569795,-1.184459085211685,0.09932160383278735,0.0,0.0,0.0,0.023593332756678985,0.9997216385821768
1648214425.8569517,-1.217852956541868,0.09795712185639624,0.0,0.0,0.0,0.023604546639874012,0.9997213738727035
1648214425.9569762,-1.217852956541868,0.09795712185639624,0.0,0.0,0.0,0.023604546639874012,0.9997213738727035
1648214426.0568767,-1.217852956541868,0.09795712185639624,0.0,0.0,0.0,0.023604546639874012,0.9997213738727035
1648214426.1569328,-1.2837797184184543,0.0948826683363703,0.0,0.0,0.0,0.02319440105317369,0.9997309736923151
1648214426.2569325,-1.3002160063875707,0.09415823902969858,0.0,0.0,0.0,0.02315184294803913,0.9997319601613771
1648214426.3569992,-1.3002160063875707,0.09415823902969858,0.0,0.0,0.0,0.02315184294803913,0.9997319601613771
1648214426.456935,-1.3313450446694446,0.09286762736962476,0.0,0.0,0.0,0.023677349973585945,0.9997196522516841
1648214426.5568402,-1.3548104647797892,0.10610874051934266,0.0,0.0,0.0,0.02373053042807998,0.9997183913110742
1648214426.656836,-1.3548104647797892,0.10610874051934266,0.0,0.0,0.0,0.02373053042807998,0.9997183913110742
1648214426.7569015,-1.379345014784937,0.1048939663960878,0.0,0.0,0.0,0.024362271818410552,0.9997031958095591
1648214426.8568468,-1.379345014784937,0.1048939663960878,0.0,0.0,0.0,0.024362271818410552,0.9997031958095591
1648214426.956812,-1.40061003621348,0.10340048770631682,0.0,0.0,0.0,0.024068142521925975,0.999710320300608
1648214427.0568254,-1.3973109658517404,0.10350323747228082,0.0,0.0,0.0,0.024189629010495074,0.9997073881133092
1648214427.1569424,-1.3973109658517404,0.10350323747228082,0.0,0.0,0.0,0.024189629010495074,0.9997073881133092
1648214427.2567675,-1.3912068560427295,0.10384817012837538,0.0,0.0,0.0,0.024339488835347096,0.9997037507598109
1648214427.3569329,-1.3912068560427295,0.10384817012837538,0.0,0.0,0.0,0.024339488835347096,0.9997037507598109
1648214427.4569323,-1.3959950770680156,0.10158715647654806,0.0,0.0,0.0,0.02476791050500015,0.9996932282501549
1648214427.5569794,-1.3960400931480406,0.10153744359674577,0.0,0.0,0.0,0.024781036147561112,0.9996929029694335
1648214427.6569583,-1.3950532567191374,0.10020430814026204,0.0,0.0,0.0,0.02453841492558638,0.99969888776218
1648214427.7570047,-1.3939529573237643,0.09307168367517984,0.0,0.0,0.0,0.024896382640739314,0.9996900370271807
1648214427.8567655,-1.3939529573237643,0.09307168367517984,0.0,0.0,0.0,0.024896382640739314,0.9996900370271807
1648214427.9570649,-1.3935660103317247,0.07408701592365677,0.0,0.0,0.0,0.025443127445523534,0.9996762712327381
1648214428.0569165,-1.3927095152138849,0.05148010782695692,0.0,0.0,0.0,0.02452110693894218,0.9996993124507434
1648214428.1569562,-1.3927095152138849,0.05148010782695692,0.0,0.0,0.0,0.02452110693894218,0.9996993124507434
1648214428.2570524,-1.3916327706140312,0.03263155959441694,0.0,0.0,0.0,0.02391188032719905,0.9997140701116584
1648214428.3569372,-1.3916327706140312,0.03263155959441694,0.0,0.0,0.0,0.02391188032719905,0.9997140701116584
1648214428.456773,-1.390755632436492,0.013858864485534611,0.0,0.0,0.0,0.015892122640625,0.9998737122446891
1648214428.5569534,-1.3905108143050757,-0.005085602173088871,0.0,0.0,0.0,-0.003891254073138366,0.9999924290422094
1648214428.6569993,-1.3905108143050757,-0.005085602173088871,0.0,0.0,0.0,-0.003891254073138366,0.9999924290422094
1648214428.7570136,-1.389905920137241,-0.024230398576260873,0.0,0.0,0.0,-0.027731133067592416,0.9996154181778047
