position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
-1.458379655521785168e+00,-2.000389553526127351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.947598956480928512e-01,9.555713494645626804e-01
-1.462288665593284964e+00,-2.224845196731345398e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.164242062465775218e-01,9.486177953745245084e-01
-1.462288665593284964e+00,-2.224845196731345398e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.164242062465775218e-01,9.486177953745245084e-01
-1.460172885578898017e+00,-2.495248582394184456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.090539628060624544e-01,9.510445037293833170e-01
-1.459177527533633167e+00,-2.747894105036799428e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.119451880258797827e-01,9.501000998144871756e-01
-1.459177527533633167e+00,-2.747894105036799428e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.119451880258797827e-01,9.501000998144871756e-01
-1.461721610038887453e+00,-2.996131704661765260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.114408697608555543e-01,9.502655337549614778e-01
-1.468293868018913928e+00,-3.231699295922817461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.096434484993545455e-01,9.508527408602382991e-01
-1.468293868018913928e+00,-3.231699295922817461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.096434484993545455e-01,9.508527408602382991e-01
-1.466211422330720104e+00,-3.496522808486428047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.099645964710395218e-01,9.507480996218428126e-01
-1.458363796657242695e+00,-3.818556972893625279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.098866049621161745e-01,9.507735230143156135e-01
-1.458363796657242695e+00,-3.818556972893625279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.098866049621161745e-01,9.507735230143156135e-01
-1.449813930333817114e+00,-4.158733154783453845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.090429679004391694e-01,9.510480765930228175e-01
-1.449813930333817114e+00,-4.158733154783453845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.090429679004391694e-01,9.510480765930228175e-01
-1.442499245891259108e+00,-4.466550539784590046e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.150806308178883963e-01,9.490649061488900529e-01
-1.436701659871396419e+00,-4.779847683651064494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.511129042761373942e-01,9.363331289935094004e-01
-1.436701659871396419e+00,-4.779847683651064494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.511129042761373942e-01,9.363331289935094004e-01
-1.435069895146716457e+00,-5.093950913250671064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.746491616103719835e-01,9.271666547631257638e-01
-1.435236281620766885e+00,-5.328071098327449295e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.012965679603122671e-01,9.159481778699460897e-01
-1.435236281620766885e+00,-5.328071098327449295e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.012965679603122671e-01,9.159481778699460897e-01
-1.442868676452981225e+00,-5.645189097028191494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.269114384154198416e-01,9.042934389621972713e-01
-1.450254838979369687e+00,-5.960376511197957861e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.525822386387935992e-01,8.917226683609080773e-01
-1.450254838979369687e+00,-5.960376511197957861e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.525822386387935992e-01,8.917226683609080773e-01
-1.449452098122575805e+00,-6.266552082988529060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.777421044101169967e-01,8.785001318575841323e-01
-1.449452098122575805e+00,-6.266552082988529060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.777421044101169967e-01,8.785001318575841323e-01
-1.446322318119421357e+00,-6.582081354466444711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.008912396462008587e-01,8.655102345123899532e-01
-1.450437210085703921e+00,-6.896720498503969843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.357538920925978276e-01,8.443741866658602824e-01
-1.450437210085703921e+00,-6.896720498503969843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.357538920925978276e-01,8.443741866658602824e-01
-1.456339991940585055e+00,-7.205454310020872333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.621462207706872105e-01,8.270378627809211736e-01
-1.468716309145043031e+00,-7.548551349207246464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.885823582734696080e-01,8.084372625808641244e-01
-1.468716309145043031e+00,-7.548551349207246464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.885823582734696080e-01,8.084372625808641244e-01
-1.467274144271522918e+00,-7.903121615752661810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.178225687634915086e-01,7.863175398822545015e-01
-1.467274144271522918e+00,-7.903121615752661810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.178225687634915086e-01,7.863175398822545015e-01
-1.463090530674442391e+00,-8.293081923315430704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.450102500742320721e-01,7.641739182275044673e-01
-1.462501284342974106e+00,-8.672443162278034023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.741600246252378303e-01,7.385853107104817239e-01
-1.462501284342974106e+00,-8.672443162278034023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.741600246252378303e-01,7.385853107104817239e-01
-1.462501284342974106e+00,-8.672443162278034023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.741600246252378303e-01,7.385853107104817239e-01
-1.476125133732412609e+00,-9.351043098304954171e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.381685646483561181e-01,6.746163132959250852e-01
-1.480933552677969001e+00,-9.489203179585248282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.526425222141899241e-01,6.584293688430541414e-01
-1.480933552677969001e+00,-9.489203179585248282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.526425222141899241e-01,6.584293688430541414e-01
-1.489942306403974515e+00,-9.673654106930225094e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.795351429828860645e-01,6.263584922826954671e-01
-1.485696600689867974e+00,-9.580273340566005658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.046021293117042728e-01,5.938142921040813205e-01
-1.485696600689867974e+00,-9.580273340566005658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.046021293117042728e-01,5.938142921040813205e-01
-1.487279947602283769e+00,-9.576660027225689653e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.327807681159444808e-01,5.536029192988580760e-01
-1.490400427198461220e+00,-9.641969259408933457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.542603341237265946e-01,5.198454400519628704e-01
-1.490400427198461220e+00,-9.641969259408933457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.542603341237265946e-01,5.198454400519628704e-01
-1.497954449190089132e+00,-9.789655764414550987e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.751819979187497323e-01,-4.837938305920669868e-01
-1.497954449190089132e+00,-9.789655764414550987e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.751819979187497323e-01,-4.837938305920669868e-01
-1.517437715082098126e+00,-1.008270933224306942e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.966554821033650979e-01,-4.427289762529463268e-01
-1.555138968953778011e+00,-1.040998532071450100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.147988182706634497e-01,-4.039097944969861076e-01
-1.555138968953778011e+00,-1.040998532071450100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.147988182706634497e-01,-4.039097944969861076e-01
-1.615395119370086174e+00,-1.105145261590924743e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.324463915266757441e-01,-3.613083543579934664e-01
-1.631983482428402077e+00,-1.126164557995206428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.311597325908496092e-01,-3.646115088712060248e-01
-1.631983482428402077e+00,-1.126164557995206428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.311597325908496092e-01,-3.646115088712060248e-01
-1.659436762265688037e+00,-1.163639555350587829e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.296786557561461661e-01,-3.683715475324405020e-01
-1.671569403164337997e+00,-1.176792441247960452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.311217298153826594e-01,-3.647085470147494179e-01
-1.671569403164337997e+00,-1.176792441247960452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.311217298153826594e-01,-3.647085470147494179e-01
-1.664180538483692740e+00,-1.168737114347003336e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.313635818672424405e-01,-3.640904810228090538e-01
-1.664180538483692740e+00,-1.168737114347003336e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.313635818672424405e-01,-3.640904810228090538e-01
-1.660717133986406635e+00,-1.165987431653902728e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.393005885287732948e-01,-3.430953284285580551e-01
-1.664708277316321094e+00,-1.171103086610272515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.512877380880737643e-01,-3.083044588767349103e-01
-1.664708277316321094e+00,-1.171103086610272515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.512877380880737643e-01,-3.083044588767349103e-01
-1.664708277316321094e+00,-1.171103086610272515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.512877380880737643e-01,-3.083044588767349103e-01
-1.665094945448265307e+00,-1.162611725061875712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.671947514546923585e-01,-2.540360461794661795e-01
-1.665094945448265307e+00,-1.162611725061875712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.671947514546923585e-01,-2.540360461794661795e-01
-1.682645315137479614e+00,-1.134881327805775442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.779621889904535070e-01,-2.087820799422219487e-01
-1.687619906530006597e+00,-1.123689378790265536e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.801390522021324880e-01,-1.983114680201464308e-01
-1.687619906530006597e+00,-1.123689378790265536e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.801390522021324880e-01,-1.983114680201464308e-01
-1.700634276819988466e+00,-1.094171794543038478e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.861235115685736963e-01,-1.660133125133801957e-01
-1.700634276819988466e+00,-1.094171794543038478e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.861235115685736963e-01,-1.660133125133801957e-01
-1.708031463765325331e+00,-1.072462812014486566e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.907943702869891345e-01,-1.353754623541829072e-01
-1.719004118133525827e+00,-1.046974742364017885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.945557939909285272e-01,-1.042054347866452207e-01
-1.719004118133525827e+00,-1.046974742364017885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.945557939909285272e-01,-1.042054347866452207e-01
-1.719004118133525827e+00,-1.046974742364017885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.945557939909285272e-01,-1.042054347866452207e-01
-1.744309911904315946e+00,-9.978113767825035341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.957643758555080327e-01,-9.194187172931882202e-02
-1.744309911904315946e+00,-9.978113767825035341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.957643758555080327e-01,-9.194187172931882202e-02
-1.772103641131307139e+00,-9.622511403367420835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958205817783265523e-01,-9.133109496045281606e-02
-1.772103641131307139e+00,-9.622511403367420835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958205817783265523e-01,-9.133109496045281606e-02
-1.808578203431693732e+00,-9.372194604833248288e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958663419063437106e-01,-9.083077153738909615e-02
-1.814613042031235191e+00,-9.351173774327956600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958566254749880997e-01,-9.093723933334151022e-02
-1.834866140338044627e+00,-9.294577884461041606e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.957755674743292706e-01,-9.182058168612068638e-02
-1.876731945886521702e+00,-9.254255884164483970e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958156718909074723e-01,-9.138461367462548390e-02
-1.876731945886521702e+00,-9.254255884164483970e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.958156718909074723e-01,-9.138461367462548390e-02
-1.912326869799648499e+00,-9.325525156446651254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955646200451915284e-01,-9.408021744380366813e-02
-1.912326869799648499e+00,-9.325525156446651254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955646200451915284e-01,-9.408021744380366813e-02
-1.946256918302468275e+00,-9.516771744650879272e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.943656095480134516e-01,-1.060048798320516739e-01
-1.957250443067562129e+00,-9.532667841437091338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.927988233212952096e-01,-1.197935574722271135e-01
-1.957250443067562129e+00,-9.532667841437091338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.927988233212952096e-01,-1.197935574722271135e-01
