hellingers_anomaly_1
3.389076690800557623e-01
3.394434473906455807e-01
3.422058165031851562e-01
3.470981013984579810e-01
3.538345827907354302e-01
3.625886672147784484e-01
3.740531426648043833e-01
3.869642033018275695e-01
4.027306774049128624e-01
4.165362169624483579e-01
4.266849400421848237e-01
4.445150251772966854e-01
4.622255178498541062e-01
4.888223402197592327e-01
5.195906061782886720e-01
5.341257033204503957e-01
5.512287114555900480e-01
5.772667102124975358e-01
5.996959657944609390e-01
6.209114810817601970e-01
6.385475943052669745e-01
6.696208510628736121e-01
6.958923304170541169e-01
7.220145159306168292e-01
7.471326174538766018e-01
7.695129278244661197e-01
7.954472038007165402e-01
8.172830278322521513e-01
8.313621072383642341e-01
8.526508564773314092e-01
8.658958828184766254e-01
8.769328383141662409e-01
8.830352202312951038e-01
8.902734196805676126e-01
8.971930493074281587e-01
8.299496584975204483e-01
8.129513587865337954e-01
7.971025059458133333e-01
7.834793353317573983e-01
7.680439286112878960e-01
7.505425531418215002e-01
7.360880204952356953e-01
7.218686521276598267e-01
7.093527768527259081e-01
6.969821851877846530e-01
6.869397574279743068e-01
6.750023163170604246e-01
6.675484359132708434e-01
6.578565743073723215e-01
6.418283340902890544e-01
6.287819952690467673e-01
6.206458227841532560e-01
6.123589919612384413e-01
6.009694948414743276e-01
5.837038351995815777e-01
5.658398492238637667e-01
5.511623770176028447e-01
5.420646884033122337e-01
5.350286065046581108e-01
5.300943211975985836e-01
5.271656044031052257e-01
5.265150801604939756e-01
5.261274115895746561e-01
5.259679496880396155e-01
5.289261597992624964e-01
5.316063250214735358e-01
5.336846503725036772e-01
5.359457567436887171e-01
5.385863031819134727e-01
5.419800030951011927e-01
5.468380581362788373e-01
5.523877113188504495e-01
5.590438346291126681e-01
5.666676091372350177e-01
5.746475535956245828e-01
5.830267420313834936e-01
5.928360124317120228e-01
7.847231016252655955e-01
8.267690465251007481e-01
8.561414638919219167e-01
8.836772036352468218e-01
9.013702141029208414e-01
9.128008545116460537e-01
9.238176743125489088e-01
9.324756513893199816e-01
9.419023497118368393e-01
9.515257778997571192e-01
9.606055469115134526e-01
9.685719370972666331e-01
9.759043860244671631e-01
9.824367241352320868e-01
9.876206340228407266e-01
9.916698750253929440e-01
9.948880064000036327e-01
9.971407338828534028e-01
9.986374470709175055e-01
9.994603208104395620e-01
9.998474564546484533e-01
9.999697307490376108e-01
9.999971684895549995e-01
9.999999792179979918e-01
9.999999964803980568e-01
9.999999999763826697e-01
9.999999999959044983e-01
9.999999999994293454e-01
9.999999999999340528e-01
9.999999999999892308e-01
9.999999999999549249e-01
9.999999999999604761e-01
9.999999999999672484e-01
9.999999999999769074e-01
9.999999999999847899e-01
9.999999999999926725e-01
9.999999999999968914e-01
9.999999999999986677e-01
9.999999999999995559e-01
9.999999999999998890e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
