hellingers_nominal_0
8.723378502866130368e-02
9.108013892079680485e-02
2.057456026664615800e-01
1.851197937272599514e-01
1.630293174899006825e-01
1.409944538013035986e-01
1.120033053071017859e-01
8.882640924831153306e-02
6.518071688048554524e-02
4.442036555100714601e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
2.814640094553555461e-02
5.095722693131177206e-02
9.314074378408943033e-02
1.163688204321244868e-01
1.217118615696747286e-01
1.232857345542409666e-01
1.313984513418919864e-01
1.329284658342926306e-01
1.406265923710724453e-01
5.409073356449021208e-01
5.165128902028588431e-01
4.883678083498177447e-01
4.598740594648192959e-01
4.308439274650810447e-01
3.913481033066358306e-01
3.603753641862493806e-01
3.304010098825856945e-01
3.047459351883011758e-01
2.754816733893192815e-01
2.466163123089927245e-01
2.193763543101222568e-01
2.015573438815833063e-01
1.779511787826508762e-01
1.595105718304969944e-01
1.428692961559754337e-01
1.298512677989652753e-01
1.152665323770707406e-01
1.015151549069941428e-01
8.897980439767239069e-02
8.158363783528077562e-02
7.872971834516884204e-02
8.032661102355842520e-02
8.534339229571585861e-02
9.161283172316025958e-02
1.016716675403610548e-01
1.114227697126657368e-01
1.203309679528912213e-01
1.334546527095125112e-01
1.458655397103889584e-01
1.626138775891077248e-01
1.803369991663709149e-01
1.988510716064971762e-01
2.197382640118211716e-01
2.385245470443313476e-01
2.586432201933839270e-01
2.810342041195359464e-01
3.016962626883554766e-01
3.249394546142549967e-01
3.467217907042989822e-01
3.668855613333312782e-01
3.859558237586216967e-01
4.048748425234374171e-01
4.169557822228995292e-01
4.341878801853275016e-01
4.490413454528219273e-01
4.663551764794421350e-01
4.790386576290610599e-01
4.906011573072888154e-01
6.473917415122432129e-02
4.117663684984596006e-02
2.023180826443249369e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
1.058627077522311666e-02
4.848034797473599333e-02
9.553093725058958707e-02
1.014051030868191594e-01
1.057532403621106454e-01
4.910950619802544326e-01
4.732727427707631440e-01
4.511567705019819963e-01
4.317997479856534593e-01
4.103724896317513249e-01
3.980010669322325834e-01
3.798422683834165037e-01
3.658745080409472328e-01
3.538955883363286148e-01
3.467129376646146399e-01
3.300111575753058579e-01
3.216756165422016700e-01
3.104717091891034952e-01
2.927608130234286010e-01
2.759169440937387918e-01
2.604144439385873699e-01
2.454066693718379710e-01
2.310526495826276117e-01
2.270852495295923035e-01
2.191736496576867088e-01
2.062149738359421169e-01
1.922965841907718909e-01
1.831819406966388453e-01
1.738959083112847637e-01
1.623737255922003131e-01
1.550686068160368469e-01
1.495329988842141189e-01
1.454230341378751623e-01
1.475202047136419115e-01
1.450138828028244564e-01
1.399778781741639611e-01
1.362676802694582356e-01
1.361051755233317895e-01
1.398466551602469687e-01
1.463321133324470003e-01
1.501835057438650756e-01
1.560230306077630136e-01
1.637509615548303765e-01
1.721427812104256994e-01
1.810066793617841618e-01
1.901352844905125350e-01
2.070394295225144177e-01
2.203771046274896062e-01
2.323506567471907980e-01
2.404075058604321358e-01
2.593815970433717144e-01
2.670390115773313422e-01
2.777939141022525149e-01
2.866428053789007446e-01
2.964568718293685290e-01
2.987698503609531597e-01
3.010373537448751691e-01
3.098097616982715685e-01
3.177316439258364156e-01
3.264524813030064143e-01
3.369880996555104646e-01
3.438477568155648978e-01
3.506087323793296573e-01
3.569179658541693501e-01
3.649904570007650451e-01
3.724978022509229936e-01
3.800900704845521227e-01
3.916093924869888943e-01
3.986510752815491943e-01
4.028832750267107299e-01
4.084659463880503383e-01
4.121847098890345507e-01
4.165882000847321853e-01
4.287863140497076841e-01
4.359292205055129710e-01
4.139231123513662514e-01
3.889628949791665846e-01
3.715458662678742252e-01
3.547503553242079555e-01
3.365427204754185553e-01
3.205406500788660074e-01
3.038223121095712242e-01
2.879175024724052179e-01
2.713684343065573268e-01
2.568806585332080727e-01
2.454414113164256062e-01
2.346323503076955808e-01
2.212187021991346425e-01
2.075318485364190391e-01
1.938759397661220518e-01
1.821925899198100218e-01
1.696200216561589702e-01
1.571690840207995432e-01
1.482155176528168194e-01
1.402762542354882846e-01
1.281517151571763824e-01
1.282862674515574675e-01
1.184936521330712811e-01
1.109118636528430013e-01
1.056832054216324535e-01
1.074568315040169697e-01
1.136813746950245951e-01
1.179001869094692401e-01
1.218964864694410677e-01
1.337821348262405730e-01
1.510395970514043507e-01
1.615671639810029037e-01
1.735058806223181982e-01
1.683118187642465013e-01
1.803364859335108150e-01
1.911436525184243562e-01
2.001325717794101289e-01
2.127220048025706411e-01
2.263885205980643578e-01
2.385758955816820182e-01
2.524386743751796391e-01
2.654999051553744716e-01
2.788269484490933925e-01
2.932375400099250795e-01
3.090670515064356527e-01
3.287568998256861219e-01
3.504794008670654160e-01
3.666725541665359911e-01
3.806307090166092255e-01
3.944734419078698151e-01
4.100139483804386975e-01
2.021824422698300650e-01
1.828231690174096924e-01
1.641475285582744137e-01
1.403401904648031717e-01
1.240002563966331461e-01
1.090730392196165299e-01
9.394057159470559082e-02
7.734080993036906992e-02
6.035533185246577670e-02
4.993317386814755121e-02
4.226215793723753222e-02
3.622049873072119563e-02
3.271976683796817831e-02
2.973252123513892009e-02
2.973252123513892009e-02
2.973252123513892009e-02
2.973252123513892009e-02
3.997335392862977343e-02
7.354144545731344795e-02
1.095440881276140699e-01
1.333281683658341654e-01
1.588781614742307280e-01
1.749192559201264707e-01
1.872303689852335973e-01
2.011807558802048979e-01
2.011807558802048979e-01
2.146796771934352810e-01
2.294740838892596058e-01
2.405353430349410626e-01
2.552432473361985199e-01
2.751682706846169113e-01
2.631966666760952034e-01
2.317697955953156308e-01
1.998832931177350059e-01
1.640409520066240523e-01
1.367852385803565163e-01
1.138061355910108263e-01
8.702734598296180124e-02
6.839049429837007477e-02
5.632162399368501049e-02
4.126308727236405183e-02
2.519276483301968739e-02
1.044636889437633442e-02
3.657307117936325902e-03
3.657307117936325902e-03
3.657307117936325902e-03
3.657307117936325902e-03
3.657307117936325902e-03
9.457720162516225493e-03
1.630385811175738553e-02
2.761928775467503705e-02
4.550866881457804602e-02
7.153703336013694791e-02
1.024643120875755598e-01
1.384561038027105617e-01
1.749543785623035586e-01
2.093861123125109192e-01
2.405080966310038093e-01
2.748899002299795002e-01
3.060974472171730243e-01
3.049494482486723168e-01
2.758665990705533311e-01
2.479580048136642567e-01
2.245057180836573796e-01
2.045343961298231594e-01
1.885021077731969807e-01
1.746111184285518148e-01
1.608343976997548275e-01
1.501942048711799593e-01
1.395008249577784909e-01
1.304179335495705416e-01
1.223135991156909519e-01
1.150663905506977835e-01
1.088424759929682573e-01
1.030812098418085743e-01
9.801212363029210284e-02
9.356500714212567793e-02
7.965871512801370180e-02
7.820096795573550086e-02
8.331041933991167880e-02
9.503522528134544789e-02
1.171240721392775574e-01
1.468463818221469319e-01
1.937023427606386905e-01
2.517831482457798531e-01
2.706888581252012704e-01
2.871388502081717586e-01
2.985396454656922272e-01
3.069355980925820848e-01
3.147166723933533250e-01
3.297568568172821735e-01
3.365613917447127790e-01
3.390529704693521218e-01
3.521979709763676247e-01
