Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1648214158.5087411,7184,1648214158,508603218,fufi_imu_link,22.53936195373535,0.0
1648214158.5743704,7185,1648214158,574214243,fufi_imu_link,22.539413452148438,0.0
1648214158.592203,7186,1648214158,592020288,fufi_imu_link,22.53940200805664,0.0
1648214158.6295638,7187,1648214158,629416317,fufi_imu_link,22.54030418395996,0.0
1648214158.6384456,7188,1648214158,638252138,fufi_imu_link,22.540210723876953,0.0
1648214158.6490793,7189,1648214158,648922859,fufi_imu_link,22.5408992767334,0.0
1648214158.6670275,7190,1648214158,666874359,fufi_imu_link,22.540977478027344,0.0
1648214158.7045403,7191,1648214158,704304674,fufi_imu_link,22.540870666503906,0.0
1648214158.7123435,7192,1648214158,712175763,fufi_imu_link,22.540935516357422,0.0
1648214158.7418554,7193,1648214158,741683986,fufi_imu_link,22.540042877197266,0.0
1648214158.76875,7194,1648214158,768541311,fufi_imu_link,22.539358139038086,0.0
1648214158.7872546,7195,1648214158,787026080,fufi_imu_link,22.539287567138672,0.0
1648214158.8538136,7196,1648214158,853626177,fufi_imu_link,22.540325164794922,0.0
1648214158.8619978,7197,1648214158,861822388,fufi_imu_link,22.540088653564453,0.0
1648214158.9090502,7198,1648214158,908818105,fufi_imu_link,22.539865493774414,0.0
1648214158.9285157,7199,1648214158,928303807,fufi_imu_link,22.539602279663086,0.0
1648214158.9368615,7200,1648214158,936626105,fufi_imu_link,22.539474487304688,0.0
1648214158.983752,7201,1648214158,983522828,fufi_imu_link,22.541608810424805,0.0
1648214158.983972,7202,1648214158,983869060,fufi_imu_link,22.541719436645508,0.0
1648214159.0114834,7203,1648214159,11307893,fufi_imu_link,22.541439056396484,0.0
1648214159.0391495,7204,1648214159,38972073,fufi_imu_link,22.54079818725586,0.0
1648214159.0584548,7205,1648214159,58253042,fufi_imu_link,22.54013442993164,0.0
1648214159.0587835,7206,1648214159,58647109,fufi_imu_link,22.53993034362793,0.0
1648214159.1245077,7207,1648214159,124274615,fufi_imu_link,22.540719985961914,0.0
1648214159.1335921,7208,1648214159,133447462,fufi_imu_link,22.54054832458496,0.0
1648214159.179752,7209,1648214159,179507893,fufi_imu_link,22.542333602905273,0.0
1648214159.199078,7210,1648214159,198896058,fufi_imu_link,22.542152404785156,0.0
1648214159.2170873,7211,1648214159,216875357,fufi_imu_link,22.54253387451172,0.0
1648214159.2545702,7212,1648214159,254360276,fufi_imu_link,22.542724609375,0.0
1648214159.2624922,7213,1648214159,262348180,fufi_imu_link,22.542980194091797,0.0
1648214159.2919462,7214,1648214159,291723236,fufi_imu_link,22.542692184448242,0.0
1648214159.31889,7215,1648214159,318759434,fufi_imu_link,22.542339324951172,0.0
1648214159.337369,7216,1648214159,337132359,fufi_imu_link,22.542537689208984,0.0
1648214159.4041698,7217,1648214159,403644918,fufi_imu_link,22.543983459472656,0.0
1648214159.4120083,7218,1648214159,411841165,fufi_imu_link,22.543766021728516,0.0
1648214159.4500866,7219,1648214159,449927303,fufi_imu_link,22.543806076049805,0.0
1648214159.4785438,7220,1648214159,478365999,fufi_imu_link,22.544036865234375,0.0
1648214159.487536,7221,1648214159,487387970,fufi_imu_link,22.543766021728516,0.0
1648214159.5055442,7222,1648214159,505314965,fufi_imu_link,22.544172286987305,0.0
1648214159.5338278,7223,1648214159,533619250,fufi_imu_link,22.544843673706055,0.0
1648214159.5341322,7224,1648214159,533994356,fufi_imu_link,22.545265197753906,0.0
1648214159.5533588,7225,1648214159,553198504,fufi_imu_link,22.545394897460938,0.0
1648214159.5615249,7226,1648214159,561358105,fufi_imu_link,22.545581817626953,0.0
1648214159.59969,7227,1648214159,599458627,fufi_imu_link,22.54634666442871,0.0
1648214159.6088302,7228,1648214159,608641108,fufi_imu_link,22.546611785888672,0.0
1648214159.6743302,7229,1648214159,674186993,fufi_imu_link,22.546775817871094,0.0
1648214159.6836362,7230,1648214159,683432731,fufi_imu_link,22.54661750793457,0.0
1648214159.7296195,7231,1648214159,729481115,fufi_imu_link,22.54667854309082,0.0
1648214159.7492125,7232,1648214159,748981935,fufi_imu_link,22.547460556030273,0.0
1648214159.7671487,7233,1648214159,766993956,fufi_imu_link,22.547630310058594,0.0
1648214159.8046255,7234,1648214159,804397624,fufi_imu_link,22.546449661254883,0.0
1648214159.8125205,7235,1648214159,812273645,fufi_imu_link,22.546247482299805,0.0
1648214159.8419719,7236,1648214159,841759994,fufi_imu_link,22.547597885131836,0.0
1648214159.8687866,7237,1648214159,868659462,fufi_imu_link,22.548612594604492,0.0
1648214159.8874767,7238,1648214159,887260388,fufi_imu_link,22.548084259033203,0.0
1648214159.9166558,7239,1648214159,916441500,fufi_imu_link,22.548315048217773,0.0
1648214159.9538727,7240,1648214159,953698845,fufi_imu_link,22.548580169677734,0.0
1648214159.9620814,7241,1648214159,961865746,fufi_imu_link,22.54907989501953,0.0
1648214160.0001135,7242,1648214159,999996136,fufi_imu_link,22.549785614013672,0.0
1648214160.0286057,7243,1648214160,28418549,fufi_imu_link,22.549406051635742,0.0
1648214160.0367782,7244,1648214160,36632991,fufi_imu_link,22.54956817626953,0.0
1648214160.0845456,7245,1648214160,83930831,fufi_imu_link,22.551151275634766,0.0
1648214160.0849335,7246,1648214160,84822156,fufi_imu_link,22.55093765258789,0.0
1648214160.1034248,7247,1648214160,103219046,fufi_imu_link,22.551170349121094,0.0
1648214160.112067,7248,1648214160,111786407,fufi_imu_link,22.551528930664062,0.0
1648214160.1585963,7249,1648214160,158403878,fufi_imu_link,22.55185317993164,0.0
1648214160.158962,7250,1648214160,158821685,fufi_imu_link,22.551815032958984,0.0
1648214160.2244847,7251,1648214160,224257201,fufi_imu_link,22.552797317504883,0.0
1648214160.23365,7252,1648214160,233479158,fufi_imu_link,22.55340576171875,0.0
1648214160.2694466,7253,1648214160,269300425,fufi_imu_link,22.554279327392578,0.0
1648214160.299215,7254,1648214160,299038377,fufi_imu_link,22.554393768310547,0.0
1648214160.3172686,7255,1648214160,317085986,fufi_imu_link,22.554302215576172,0.0
1648214160.3545482,7256,1648214160,354390442,fufi_imu_link,22.55508041381836,0.0
1648214160.363376,7257,1648214160,363201235,fufi_imu_link,22.55518913269043,0.0
1648214160.3740444,7258,1648214160,373862478,fufi_imu_link,22.555679321289062,0.0
1648214160.392053,7259,1648214160,391755382,fufi_imu_link,22.555858612060547,0.0
1648214160.4292378,7260,1648214160,429093705,fufi_imu_link,22.55565643310547,0.0
1648214160.4374907,7261,1648214160,437261854,fufi_imu_link,22.55557632446289,0.0
1648214160.4667504,7262,1648214160,466549275,fufi_imu_link,22.55574607849121,0.0
1648214160.5038877,7263,1648214160,503704219,fufi_imu_link,22.55600357055664,0.0
1648214160.5121293,7264,1648214160,511929611,fufi_imu_link,22.555883407592773,0.0
1648214160.550108,7265,1648214160,549957024,fufi_imu_link,22.555408477783203,0.0
