Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1648214153.785122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.785124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7890239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7892416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7892773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7892792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7903035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.790306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7904444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7904468,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7905777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7906263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.790711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.790772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7909606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7909954,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7919261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7919288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.792002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7947714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7949293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7950082,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.79513,-0.004197406070306898,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7951336,-0.030415579676628116,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7951977,-0.07412814348936082,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7952602,-0.082867531478405,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7953854,-0.11782509684562685,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7955241,-0.139689177274704,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7955935,-0.14842857867479325,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7956626,-0.16590735465288164,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.795705,-0.20088053047657015,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7958372,-0.21398961246013645,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7959118,-0.22709869444370273,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7960238,-0.23146838843822481,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.796026,-0.24457749724388125,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7960608,-0.25768657922744753,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7960632,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.796065,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7961314,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7961335,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.796891,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7974577,-0.2664415776729584,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.797461,-0.2620718836784363,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.79788,-0.2664415776729584,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.799469,-0.27081127166748054,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.799646,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7997916,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7999263,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.79993,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7999344,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.7999926,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8000906,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8001134,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.801296,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.801442,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8039355,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8039489,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.809463,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.829427,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8294346,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.849415,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8494654,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8694425,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.869447,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.8895264,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.9094312,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.9295006,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.949486,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.969448,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214153.9894347,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0094693,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0294003,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0494838,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0694199,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0694346,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.0894372,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.109459,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.129345,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.1293542,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.1494677,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.1694353,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.1894941,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.2095313,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.2294176,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.2494354,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.2694352,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.2894323,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.3094351,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.329331,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.3293343,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.3494916,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.3694935,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.3894262,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4094589,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4294226,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4494157,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4494221,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4694197,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4694247,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.4894955,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.5094423,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.5094497,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.529352,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.529365,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.5293694,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.5494945,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.5694377,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.589474,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.6094658,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.629412,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.629417,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.6493816,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.649385,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.669403,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.6694276,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.6894078,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.7094352,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.709443,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.729379,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.7293851,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.7494369,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.7494433,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.769522,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.7894921,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.809497,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.8293889,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.8293946,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.849488,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.8694675,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.8694742,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.8894613,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9093473,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.909374,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9294066,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9294128,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9494402,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.949446,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9694123,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9694226,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9894333,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214154.9894402,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0094802,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0294316,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0294406,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0494628,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0695133,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.0894144,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.109432,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.1293645,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.1493752,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.149383,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.1693964,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.1695254,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.1894577,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.2093825,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.22942,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.249457,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.2694445,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.2894402,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.3093653,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.3293402,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.329344,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.349386,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.3494003,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.3695288,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.389371,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.409372,-0.2839203536510468,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4093766,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.429352,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4293594,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4494755,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4694889,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4895563,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.4895844,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.5093675,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.509372,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.5093763,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.5293703,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.52939,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.549484,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.569404,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.5694087,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.5893993,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.609378,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.6094108,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.6293752,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.6293838,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.649604,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.669443,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.6694486,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.6895504,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.7094636,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.7293787,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.7293887,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.7495894,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.769452,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.7894547,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8094907,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8294525,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8495061,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8495119,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8693736,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.869382,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.8894303,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9095435,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9095502,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9293566,-0.2795506596565247,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9494154,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.969438,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9893851,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214155.9894173,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.00942,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.0293524,-0.2751809656620026,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.0293624,-0.27081127166748054,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.0494335,-0.25768657922744753,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.0694818,-0.24457749724388125,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.0897315,-0.14405888468027117,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1094646,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1293616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1293669,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1294556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1494849,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.169537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1893766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.1893818,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.209396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.2293706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.229402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.229405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.249566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.2694592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.2893436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.2893546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.2893603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.3094013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.309407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.329388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.3293936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.329402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.349539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.3693578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.3693917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.3893802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.4095018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.4294083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.4494708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.469421,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.4913478,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.5094771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.5294094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.5494719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.5693233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.569328,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.5894465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.589454,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6095312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.62939,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6294158,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6294196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6494868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6695044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.689451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.6894567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7094026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7293618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7293856,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7494516,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7693594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.769364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.794743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.7948413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8094244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.809432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8293839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8495507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8495638,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.869444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8694499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.8895116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.9093924,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.9094033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.9294147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.9294202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1648214156.9495003,-0.0,-0.01730649266391993,-0.0,-0.0,-0.0,-0.0
1648214156.9693792,-0.0,-0.030415579676628116,-0.0,-0.0,-0.0,-0.0
1648214156.969387,-0.0,-0.03915497101843358,-0.0,-0.0,-0.0,-0.0
1648214156.9894505,-0.0,-0.06975844949483873,-0.0,-0.0,-0.0,-0.0
1648214157.0094638,-0.0,-0.07412814348936082,-0.0,-0.0,-0.0,-0.0
1648214157.0094776,-0.0,-0.082867531478405,-0.0,-0.0,-0.0,-0.0
1648214157.0293536,-0.0,-0.08723723217844964,-0.0,-0.0,-0.0,-0.0
1648214157.0293665,-0.0,-0.09160692617297174,-0.0,-0.0,-0.0,-0.0
1648214157.0493689,-0.0,-0.10034631416201593,-0.0,-0.0,-0.0,-0.0
1648214157.0494187,-0.0,-0.10471601486206056,-0.0,-0.0,-0.0,-0.0
1648214157.0694144,-0.0,-0.10471601486206056,-0.0,-0.0,-0.0,-0.0
1648214157.0694196,-0.0,-0.10908570885658266,-0.0,-0.0,-0.0,-0.0
1648214157.069423,-0.0,-0.11345540285110475,-0.0,-0.0,-0.0,-0.0
1648214157.0894272,-0.0,-0.11782509684562685,-0.0,-0.0,-0.0,-0.0
