X,Y,O,LS,LC,LD
-0.5295320811536072,-0.027999562170153508,0.049797910557272784,1.2143888887431886,3.8032777580949997,3.433867401181005
-0.5291451341615675,-0.046984229921676585,0.05089174671705396,1.2171111126740775,3.85422220395671,3.422872931917728
-0.5282886390437277,-0.06959113801837644,0.04904712993020141,1.2221111125416226,3.989166638917393,3.415303856628376
-0.5282886390437277,-0.06959113801837644,0.04904712993020141,1.2271111140648523,4.133277761605051,3.413701658749449
-0.5272118944438741,-0.08843968625091642,0.0478283192566266,1.2311111119058398,4.165944416655434,3.4098342525366263
-0.5272118944438741,-0.08843968625091642,0.0478283192566266,1.2373333358102374,4.247944420576095,3.2529281588549113
-0.5263347562663349,-0.10721238135979874,0.03178558333583915,1.2404444429609511,4.457388870583641,3.2029834070258376
-0.5260899381349186,-0.12615684801842222,-0.007782527786683104,1.2428888860676024,4.3779444290532,2.964585617102312
-0.5260899381349186,-0.12615684801842222,-0.007782527786683104,1.2442222204473283,4.578111078010665,2.7932596615006253
-0.5254850439670838,-0.1453016444215942,-0.055469377155562306,1.247166665726238,5.064611081613434,2.3451933650022054
-0.5277528841263722,-0.1642803384774922,-0.10252081182851924,1.2481666684150696,5.476666628983286,2.232928171342249
-0.5277528841263722,-0.1642803384774922,-0.10252081182851924,1.309166665871938,5.378888873259227,2.16624308949676
-0.5303909505351,-0.18202893421644536,-0.16152995151968186,1.3640000022119947,5.372055531872643,2.1031491670819276
-0.5333791101751643,-0.20095179897004833,-0.22178844727664676,1.4995555533303155,5.284055536323123,1.980000007218419
-0.5333791101751643,-0.20095179897004833,-0.22178844727664676,1.5557222177584966,5.356944428549872,1.9308839891496943
-0.5402718559029612,-0.22716129228380602,-0.29308427854053326,1.6158888899617725,5.474055528640747,1.8882873058319092
-0.5404491298903012,-0.22767127678618443,-0.29308427854053326,1.7589444402191374,5.216055532296498,1.8084530329836008
-0.5515842782970807,-0.2323610344895406,-0.32844806779575,1.8127777851290172,5.312611089812385,1.7755800986158254
-0.5547041820372801,-0.24162402730993077,-0.35660631550896327,1.8447222226195865,5.330333316326142,1.7453038573923692
-0.561875873335211,-0.2595870400403031,-0.4093945308257094,1.8803333361943564,5.199055541886223,1.7153038642683083
-0.565146617927058,-0.2683815552315927,-0.43622208051228045,1.9538333323266772,5.307666644785139,1.6670165720565544
-0.5692873851500543,-0.276723956634512,-0.4615892241082496,1.9851666635937162,5.301888854636086,1.644143645934637
-0.5783866995002435,-0.2935032054181681,-0.5152614885350245,2.0214444438616437,5.282055523660448,1.624088402611116
-0.5832407667163776,-0.3021844276291191,-0.5418148449876146,2.057944444815318,5.241555530495114,1.6074585703855062
-0.593958779351628,-0.3211102011979461,-0.5984084821721458,2.14072221716245,5.406555519501368,1.5762983376149973
-0.593958779351628,-0.3211102011979461,-0.5984084821721458,2.186111102501551,5.204222205612394,1.56093922372681
-0.5978677894231278,-0.3435557655184679,-0.6439152554560748,2.229944438404507,5.169833303160138,1.5511049677653865
-0.5978677894231278,-0.3435557655184679,-0.6439152554560748,2.2342222147517736,5.256388872861862,1.5514364578447288
-0.5957520094087408,-0.3705961040847518,-0.6283962730265346,2.2369444330533343,5.171388873126772,1.5530386669201086
-0.594756651363476,-0.3958606563490133,-0.6344793936592573,2.248388879166709,5.224444420470132,1.5506629792366238
-0.594756651363476,-0.3958606563490133,-0.6344793936592573,2.2564444343249,5.330444414085812,1.5477900485307472
-0.5973007338687303,-0.4206844163115099,-0.6334178752982084,2.272666660944621,5.199666635195414,1.5427624283574564
-0.6038729918487568,-0.4442411754376151,-0.6296360575124577,2.284333324432373,5.186722187201182,1.5383425410939844
-0.6038729918487568,-0.4442411754376151,-0.6296360575124577,2.288277773062388,5.43166662785742,1.5375690618272644
-0.6017905461605629,-0.47072352669397616,-0.6303115893313231,2.29466666314337,5.282333303160137,1.5349171280202285
-0.5939429204870855,-0.5029269431346959,-0.6301475280701706,2.3092777755525375,5.244222197930018,1.5364088333772692
-0.5939429204870855,-0.5029269431346959,-0.6301475280701706,2.3065000030729506,5.152833299504386,1.5376795530319214
-0.5853930541636599,-0.5369445613236787,-0.6283731513220774,2.314999998278088,5.188222196367052,1.5391160144331706
-0.5853930541636599,-0.5369445613236787,-0.6283731513220774,2.321277779340744,5.009666645526886,1.5381767901267795
-0.5780783697211019,-0.5677262998237924,-0.6410832220437243,2.383833334181044,5.236166637473636,1.5312707154131726
-0.5722807837012392,-0.5990560142104397,-0.7175188328797957,2.437722212738461,5.054055530495114,1.527237568112368
-0.5722807837012392,-0.5990560142104397,-0.7175188328797957,2.4962222152286104,4.723333324988683,1.523646410657556
-0.5706490189765593,-0.6304663371704005,-0.768036694282494,2.5931111057599385,5.0107221788830225,1.517458564668729
-0.5708154054506097,-0.6538783556780783,-0.8258639103052688,2.64216666287846,5.091611085335414,1.5149171332628029
-0.5708154054506097,-0.6538783556780783,-0.8258639103052688,2.6846111092302536,4.983444408575694,1.516408839937073
-0.578447800282824,-0.6855901555481525,-0.882149141013056,2.7323333415720197,4.844722189505895,1.5179557991291277
-0.5858339628092125,-0.7171088969651291,-0.9393180098038164,2.8368333412541284,4.548777748478783,1.522762427013882
-0.5858339628092125,-0.7171088969651291,-0.9393180098038164,2.8869444522592755,4.693055518468221,1.5293922628487013
-0.5850312219524186,-0.7477264541441863,-0.9961654797136755,2.9360000014305117,4.7386666324403555,1.540331492766491
-0.5850312219524186,-0.7477264541441863,-0.9961654797136755,2.982444449265798,4.771666622824139,1.5570165781685001
-0.5819014419492642,-0.7792793812919778,-1.0492563931812144,3.0356111069520315,4.474777758452627,1.5919889514617498
-0.5860163339155467,-0.8107432956957303,-1.1308006714641283,3.105277776055866,4.58505550954077,1.5990607679219535
-0.5860163339155467,-0.8107432956957303,-1.1308006714641283,3.4821666611565485,4.273499947124058,1.6045303799170816
-0.5919191157704279,-0.8416166768474206,-1.1939571755198428,3.3398889051543343,4.0304999815093145,1.6358010966474839
-0.6042954329748859,-0.875926380766058,-1.258608321922669,3.4123888929684956,4.274666624267896,1.6616574578522318
-0.6042954329748859,-0.875926380766058,-1.258608321922669,3.4911111182636683,4.054888851443926,1.7322099485450029
-0.6028532681013657,-0.9113834074205995,-1.3319410610697793,3.824722225136227,3.663222195042504,1.8474585792636344
-0.6028532681013657,-0.9113834074205995,-1.3319410610697793,4.783166632387373,2.7860000057352914,2.0880110474581217
-0.5986696545042852,-0.9503794381768764,-1.4020733928509992,4.978111075030433,2.489722235666381,2.233259668666355
-0.5980804081728169,-0.9883155620731368,-1.4796536700380842,5.231277742650774,2.1735555542839897,2.3804972329851015
-0.5980804081728169,-0.9883155620731368,-1.4796536700380842,5.493833290206061,1.7798333277304967,2.5554695985593847
-0.5980804081728169,-0.9883155620731368,-1.4796536700380842,6.095277692211999,1.194666671090656,2.678342534692248
-0.6117042575622554,-1.0561755556758288,-1.6607030601828108,6.110499940978157,1.104277781645457,2.87541436490433
-0.6165126765078118,-1.0699915638038582,-1.7041325960548497,6.429833251900143,1.0348888980017767,2.7713812102270388
-0.6165126765078118,-1.0699915638038582,-1.7041325960548497,5.834833279583189,0.9861111197206709,2.9295027605077837
-0.6255214302338173,-1.0884366565383559,-1.787846632037534,6.659277692768309,0.952722218632698,3.114972359567716
-0.6212757245197108,-1.079098579901934,-1.8700102765768838,6.166944380601247,0.9522222197718091,2.885801106526707
-0.6212757245197108,-1.079098579901934,-1.8700102765768838,6.418333251608742,0.9572777711682849,3.3660220744201492
-0.6228590714321266,-1.0787372485679023,-1.9682238143333686,6.450999911957317,0.9717777699232102,3.9990607486903995
-0.625979551028304,-1.0852681717862267,-2.048252628905122,6.187055472532908,0.98088887863689,3.7839226156308507
-0.625979551028304,-1.0852681717862267,-2.048252628905122,6.433999913599756,0.9923888822396596,4.226022038011919
-0.633533573019932,-1.1000368222867885,-2.1316237552130524,6.392388780580626,1.000888885392083,4.306408796521182
-0.633533573019932,-1.1000368222867885,-2.1316237552130524,6.153555457128419,1.0142777817116844,5.571325894218782
-0.653016838911941,-1.1293421790696403,-2.224312852391808,5.944777675800854,1.0151111079586876,5.7522651207381195
-0.6907180927836208,-1.1620697779167835,-2.3100191072346075,5.957666562994321,1.0123333364725113,5.918176724107226
-0.6907180927836208,-1.1620697779167835,-2.3100191072346075,6.134222097860443,1.0043888926506042,5.787900475507283
-0.750974243199929,-1.226216507436258,-2.402251344986134,6.039610980616676,0.9776111116011937,5.979336924315816
-0.7675626062582449,-1.2472358038405398,-2.3951615398788864,5.614388782448239,0.9532777763075299,5.679557939919319
-0.7675626062582449,-1.2472358038405398,-2.3951615398788864,5.975610976748996,0.925888889365726,5.616795507583829
-0.7950158860955309,-1.2847108011959212,-2.387079089371582,6.188777643442154,0.9052222205532922,5.35425406727343
-0.8071485269941808,-1.2978636870932938,-2.394953111356315,5.673110992709796,0.8829999953508377,4.722320386717992
-0.8071485269941808,-1.2978636870932938,-2.394953111356315,6.010610979464319,0.8851666635937161,4.893480603207541
-0.7997596623135356,-1.2898083601923367,-2.396280511825731,5.89833320081234,0.8933333297570546,5.821381115123053
-0.7997596623135356,-1.2898083601923367,-2.396280511825731,5.782944327923986,0.9168888870212767,5.526243004351031
-0.7962962578162495,-1.287058677499236,-2.441172099420563,5.877610988087124,0.9266111092434989,5.996850733598952
-0.8002874011461639,-1.2921743324556059,-2.514772348996259,5.634277655018701,0.9359444442722532,6.871823077043776
-0.8002874011461639,-1.2921743324556059,-2.514772348996259,5.229888789190186,0.9432777739233441,7.059005405362798
-0.8002874011461639,-1.2921743324556059,-2.514772348996259,4.961777675482962,0.9610555549462636,7.04867392086851
-0.8006740692781081,-1.283682970907209,-2.6278908067560844,5.469055437048277,0.9720555563767751,7.0772927057677215
-0.8006740692781081,-1.283682970907209,-2.6278908067560844,5.221222106284565,0.9789444456497828,7.065745742940113
-0.8182244389673224,-1.2559525736511088,-2.7209337962705176,5.001388775971201,0.9811666670772764,6.96668494669772
-0.8231990303598494,-1.244760624635599,-2.7423229091618704,4.99077766471439,0.9835000038146973,7.1201656194023
-0.8231990303598494,-1.244760624635599,-2.7423229091618704,4.647111010551453,0.9893333405256272,6.992209827043734
-0.8362134006498313,-1.2152430403883718,-2.8080216651416325,4.352944350904888,1.023611115747028,7.382486036469264
-0.8362134006498313,-1.2152430403883718,-2.8080216651416325,4.080388798647457,1.0641111135482788,6.939778883154221
-0.8436105875951682,-1.19353405785982,-2.870007846588072,3.4184999326864878,1.1293333331743876,7.061436338319305
-0.8545832419633687,-1.1680459882093512,-2.932802747898142,3.1256666041082806,1.1584999981853696,6.4468507141039515
-0.8545832419633687,-1.1680459882093512,-2.932802747898142,2.774166617790858,1.1887222243679894,7.043701536747632
-0.8545832419633687,-1.1680459882093512,-2.932802747898142,2.0151110894150204,1.2342777884668774,7.021160092143064
-0.8798890357341588,-1.118882622627837,-2.957448848660859,2.17066664132807,1.1842222266727023,7.174254021591903
-0.8798890357341588,-1.118882622627837,-2.957448848660859,2.3585555202431148,1.1634999954038197,7.487900409250628
-0.90768276496115,-1.0833223861820755,-2.958675563589342,2.1628888663318424,1.1565555453300476,7.487126927349449
-0.90768276496115,-1.0833223861820755,-2.958675563589342,2.2728332969877454,1.1251666602161197,7.185690481359788
-0.9441573272615366,-1.0582907063286582,-2.9596803870012742,2.1153888599740136,1.1063888904121186,7.446187690476687
-0.950192165861078,-1.056188623278129,-2.959466566509982,2.0964999702241687,1.08622222410308,7.192044072388286
-0.9704452641678875,-1.0505290342914375,-2.9576924592265508,1.9284444196356667,1.0541111085149977,7.033867281444824
-1.0123110697163646,-1.0464968342617817,-2.958568076664335,1.8460555338197284,0.9865000019470851,6.906132482033408
-1.0123110697163646,-1.0464968342617817,-2.958568076664335,1.8089999745289485,0.9591111107005014,7.054806494581107
-1.0479059936294912,-1.0536237614899986,-2.953153536541218,1.6250555336475372,0.9275555560986201,7.223756770402687
-1.0479059936294912,-1.0536237614899986,-2.953153536541218,1.9977777467833624,0.8556111143694983,6.907292700604181
-1.081836042132311,-1.0727484203104214,-2.9291838124264236,2.1525555160310534,0.8147222207652198,6.9104418636026965
-1.092829566897405,-1.0743380299890424,-2.901428773900711,2.2911110642883514,0.794888887140486,7.081823078966931
-1.092829566897405,-1.0743380299890424,-2.901428773900711,2.5941110557980007,0.7654444422986773,7.0978451960653235
-1.092829566897405,-1.0743380299890424,-2.901428773900711,2.7658888277080322,0.7351111107402377,6.932486071441714
-1.1121584284874868,-1.0800357144296866,-2.848236006157576,2.6741666091812983,0.7249444461531109,6.891160104156199
-1.1121584284874868,-1.0800357144296866,-2.848236006157576,2.83033327460289,0.7161111146211624,7.041325842148691
-1.1249688185926146,-1.0844382608235663,-2.7957505399194202,2.9895554886923894,0.7076111137866974,6.880773351008062
-1.1286515089295959,-1.0860135382032792,-2.768978187364687,3.055111042327351,0.6863333294788997,6.6845302749733895
-1.1286515089295959,-1.0860135382032792,-2.768978187364687,3.1212777107954026,0.6724999941057629,6.957845169536316
-1.132462303727841,-1.0894969798897853,-2.701985973068659,3.7173888014422523,0.6594444387488895,7.0220993187546075
-1.132462303727841,-1.0894969798897853,-2.701985973068659,4.198611008789804,0.6437222176127964,7.0049169926353585
-1.1365460209178608,-1.0949059897878506,-2.6530199608738765,3.939055477579435,0.6134999992118941,6.37955788189535
-1.1401561036264538,-1.096413812256786,-2.5755340232630775,3.7517777025699615,0.5971111079057058,5.819060686214194
-1.1401561036264538,-1.096413812256786,-2.5755340232630775,4.063055473566055,0.592277776532703,5.614143553359733
-1.1401561036264538,-1.096413812256786,-2.5755340232630775,4.040111018220584,0.6002222206857469,5.96950265584071
-1.1370031604428763,-1.095145845817244,-2.5786581960951116,4.039722141623497,0.6005555540323257,5.650939133285817
-1.1370031604428763,-1.095145845817244,-2.5786581960951116,4.040611029995812,0.6003333316908942,5.6598894144948675
-1.1380573951686146,-1.0957712274790379,-2.5851426985151127,4.163888800144195,0.599611109164026,5.813977809900737
-1.1380573951686146,-1.0957712274790379,-2.5851426985151127,3.6221665958563487,0.6066666646136178,6.522265072685579
-1.1304908503197635,-1.1084893749209095,-2.6675161078847887,3.5456666002670922,0.6183333300881916,6.5394474050616695
-1.128925021354719,-1.111405536965853,-2.683445985362175,4.093999904725287,0.6392777731021245,6.901491574819575
-1.1240707929957647,-1.1212330270529063,-2.7282333337798765,3.8573332445489035,0.6635555499129825,6.7817125853912605
-1.122860058326868,-1.1263304078755445,-2.786452077893811,2.958999933136834,0.7017777764134937,7.139005392625187
-1.122860058326868,-1.1263304078755445,-2.786452077893811,2.9969443755017386,0.6948888851536645,6.986408713772811
-1.1242309362666862,-1.1201403230626223,-2.7467856881018466,3.444499920474158,0.6866666624943415,6.9885634065332995
-1.1251089139368395,-1.119974049632229,-2.7346008038969183,3.637055469883813,0.676944437623024,6.796021975206407
-1.1251089139368395,-1.119974049632229,-2.7346008038969183,3.386777705947558,0.6778333253330655,6.828563412908691
-1.1251089139368395,-1.119974049632229,-2.7346008038969183,3.386611040764385,0.6742777718438042,6.8233147991296335
-1.124153943926299,-1.1218678473987318,-2.6834948296692174,3.709999918606546,0.6700555473566056,6.6556904928460305
-1.124153943926299,-1.1218678473987318,-2.6834948296692174,3.8473332434892655,0.648777773976326,6.596353460411999
-1.114445350408265,-1.1409744086101368,-2.5906075901603964,3.9389999085002474,0.6344444394111634,6.741215356805706
-1.1125644655467144,-1.1442007740556859,-2.574756838771889,3.7418888101975125,0.6274444411198298,6.421767848631295
-1.1125644655467144,-1.1442007740556859,-2.574756838771889,4.109333244628377,0.6217777738968532,6.662707074241744
-1.087592432313326,-1.165689614973269,-2.4775441135136838,4.40194434457355,0.619333330127928,6.632596563239124
-1.073616662073769,-1.166249889645542,-2.4452807774000433,4.6576110055049265,0.6237777772876951,5.903370068218168
-1.073616662073769,-1.166249889645542,-2.4452807774000433,4.900999898049567,0.6361111127667957,5.459999915973916
-1.0419274613156162,-1.176938198885799,-2.3860914988563025,5.565777651468912,0.6476111100779639,6.218342444185394
-1.0351699547202897,-1.1910252077250938,-2.327611949477593,5.806944317950142,0.6551111082235972,5.878066210127667
-1.0351699547202897,-1.1910252077250938,-2.327611949477593,5.699388767613305,0.6494999968343311,4.9183424750744305
-1.0351699547202897,-1.1910252077250938,-2.327611949477593,5.3938332289457325,0.6381666627195146,5.171657380478158
-1.0557416898118683,-1.213388811824758,-2.2001248464648646,5.30538878225618,0.6237777753008736,4.792707106026497
-1.0557416898118683,-1.213388811824758,-2.2001248464648646,5.6742221025957,0.626833329266972,4.751878377482377
-1.0465844992415492,-1.205173260140264,-2.137174684272526,5.771166548298465,0.6307222184207705,4.866408758400554
-1.0466225070630397,-1.2053637912936424,-2.137174684272526,5.794166559477647,0.6332222190168169,5.273867319302005
-1.0466225070630397,-1.2053637912936424,-2.137174684272526,5.76116655121247,0.6293888853655921,5.135580020385553
-1.0500933836451454,-1.2108005985116408,-2.144069400650361,5.626722111966875,0.62761110663414,5.013812077638194
-1.0477776918876969,-1.2109377083616633,-2.1443446321583632,5.626833223137591,0.6285555508401659,5.16453028844865
-1.0477776918876969,-1.2109377083616633,-2.1443446321583632,5.79116655372911,0.6324999971522225,5.013922570489388
-1.033630025691041,-1.2179004407330714,-2.140921514863251,6.145777652329869,0.6441666702429454,4.869889432224779
-1.0015106865580101,-1.2402985078130304,-2.1027168197016053,6.345110976033741,0.6508888900279999,4.858950195720841
-1.0015106865580101,-1.2402985078130304,-2.1027168197016053,6.600999861458937,0.6558888862530391,4.842983342995301
-1.0015106865580101,-1.2402985078130304,-2.1027168197016053,6.54661096814606,0.660500004556444,5.010828649141512
-0.9393757985371957,-1.3022579979800861,-2.0820397545115346,6.398444300558832,0.6711666671766175,5.068452959231909
-0.9393757985371957,-1.3022579979800861,-2.0820397545115346,6.223222100734711,0.6747777755061786,4.823370113227908
-0.9270601141889824,-1.3299945600591923,-2.178571536347293,6.563277632825905,0.6816111101044549,4.705524807476865
-0.9270601141889824,-1.3299945600591923,-2.178571536347293,6.130110979742474,0.7088888888557752,4.8320993873295865
-0.920457549380303,-1.3346133292595175,-2.311073411553269,6.35166652219163,0.7284444464577569,5.174751302813957
-0.9198214146840998,-1.3355301992919466,-2.345594945400458,5.680999879042307,0.7461666699912813,5.387845217852303
-0.9198214146840998,-1.3355301992919466,-2.345594945400458,5.7542220926947065,0.7660555568006303,6.147734690766308
-0.9039266899648751,-1.3645952994026034,-2.4847052226148882,5.48572210189369,0.8045555571715037,6.714751259398065
-0.8958075599544683,-1.3783022383350976,-2.5109247057241877,5.263999881512589,0.8243333319822947,6.859557891418921
-0.8958075599544683,-1.3783022383350976,-2.5109247057241877,5.341277653310034,0.8446111089653439,6.886242964649727
-0.8916370304288866,-1.4027794046628284,-2.5744880401769774,5.538777641455332,0.8621666659911473,7.168342405261256
-0.8916370304288866,-1.4027794046628284,-2.5744880401769774,5.189333206415176,0.8865555577807956,6.927789910722174
-0.8736791799875546,-1.4500704446869657,-2.589363642197802,5.0678887708319555,0.8887777792082893,7.0623202982528435
-0.8728151028842249,-1.4521832738104548,-2.589363642197802,5.215166539781624,0.8934444467226664,6.936795468488451
-0.8728151028842249,-1.4521832738104548,-2.589363642197802,5.393499877221054,0.8908888896306356,6.926187740505071
-0.8552712070076253,-1.489249487714475,-2.509011359806177,5.59861098130544,0.8770000027285682,6.93696119574552
-0.8552712070076253,-1.489249487714475,-2.509011359806177,5.3932776590188345,0.8583888904915915,6.650165632284807
-0.8350166369678221,-1.520400469097367,-2.414723087502335,5.872333204083972,0.8399444450934728,6.492707079286733
-0.8350166369678221,-1.520400469097367,-2.414723087502335,6.127277641660637,0.8060000010662609,5.417513733410703
-0.8311242759344467,-1.522364180180247,-2.4167660411345513,5.854777648382717,0.8137777767247624,6.1740330569651904
-0.8312454683355807,-1.5213776445416227,-2.416858593011502,5.697222103675206,0.8172777778572506,6.48497228332646
-0.8296477335599549,-1.517742932271002,-2.416516944147027,5.569499882558982,0.8197777786188656,6.181878357302418
-0.8143506889868618,-1.5042820745662937,-2.414156164108599,6.017110980219311,0.8343333307239744,5.57044192440602
-0.8143506889868618,-1.5042820745662937,-2.414156164108599,5.750499881307284,0.8459999961985483,6.199834172896917
-0.7951018582895261,-1.4874333969128395,-2.3894360405296218,5.722499888638655,0.8477222209175428,6.6141987953396795
-0.7875607393267577,-1.480762819556303,-2.3084354820915545,5.912499866055118,0.8171666655275557,5.695580042528184
-0.7875607393267577,-1.480762819556303,-2.3084354820915545,6.123666538132562,0.7815555544363127,5.2134805970429055
-0.7875607393267577,-1.480762819556303,-2.3084354820915545,6.321499860286712,0.7423333350155089,5.161325905863093
-0.7926485592444489,-1.4879725017560403,-2.143625068791897,6.309222099516127,0.708777777519491,4.527569008795596
-0.7926485592444489,-1.4879725017560403,-2.143625068791897,6.758166519138548,0.6578888898094495,4.893591091119124
-0.7664532079700096,-1.4996760268588658,-2.0844454464659963,6.153944330414136,0.6436666669117079,4.289281710076727
-0.761715429918005,-1.5031414110947312,-2.0869901630050753,6.825999856326315,0.645277779466576,4.73635351592006
-0.7468687172183396,-1.5155762117834406,-2.0939708754903017,6.5948332003421255,0.6548333358433511,4.785027572463231
-0.7169097817113804,-1.5423568951617186,-2.088912698416624,6.278444334864616,0.6495000004768372,4.05668505581703
-0.7169097817113804,-1.5423568951617186,-2.088912698416624,6.610722106032902,0.6481666659315427,4.071657429083935
-0.7169097817113804,-1.5423568951617186,-2.088912698416624,6.442944321533044,0.6448888881338968,4.368287257068065
-0.6802909200689321,-1.5874694217383694,-2.039327545300737,6.512277669542366,0.6315555522839228,4.3601656994108335
-0.675736355855353,-1.5921987352981954,-2.0206952853060187,6.491333227025138,0.6068333345982764,4.046077305440745
-0.675736355855353,-1.5921987352981954,-2.0206952853060187,6.659833215673765,0.5953888894783126,4.147182295335591
-0.675736355855353,-1.5921987352981954,-2.0206952853060187,6.641888774103588,0.5792777781685193,4.027790022818423
-0.6574094403614749,-1.6400515006868899,-1.9586248200739842,6.107555470201704,0.5473333310749796,3.3992817592884297
-0.6574094403614749,-1.6400515006868899,-1.9586248200739842,6.304499909281731,0.5313333297769228,3.3833701564462144
-0.6460119053737444,-1.6775835387631515,-1.924633852672397,6.206888795561261,0.515388887292809,3.3760773417699403
-0.6455971135418977,-1.6786589387377489,-1.9187706201530994,6.68499988383717,0.49994444135162563,3.660220967471929
-0.6455971135418977,-1.6786589387377489,-1.9187706201530994,6.232055471340815,0.48122222108973395,3.493646404361198
-0.6305211677095249,-1.7140485223307245,-1.8720256181092951,6.52738879289892,0.474555555317137,3.3381767852530295
-0.6271817095178361,-1.7314152462436438,-1.8578053405037553,6.643833243846894,0.4636666677064366,3.4716574506865023
-0.6271817095178361,-1.7314152462436438,-1.8578053405037553,6.97044433719582,0.4493888901339637,3.7427623989832335
-0.6247447141124894,-1.7789965053799688,-1.8266294558356484,6.612722127967411,0.45405555533038244,3.091381206367556
