Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1648214230.2697287,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.2697515,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.2697608,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.2899623,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.30968,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.309754,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.329736,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.3297546,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.3496542,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.349859,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.3698332,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.3897552,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.389813,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.4097095,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.4097824,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.430148,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.43022,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.4499679,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.4697373,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.46976,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.469897,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.489801,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.5094447,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.529519,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.5494082,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.569383,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.5694363,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.5895503,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6095781,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.609604,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.629906,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6299193,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6497598,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6497753,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6697915,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6698534,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6898394,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.6898615,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.7097766,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.7297218,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.7500937,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.7697449,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.789699,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.7898793,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.809836,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.829776,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.8499794,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.8701413,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.8898313,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.9097743,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.93,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.9300241,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.9498036,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.970115,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214230.9896822,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.0099018,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.0302043,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.0498483,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.0696127,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.0894709,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.109681,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.1096923,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.1293876,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.1293938,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.1494606,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.169411,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.1895692,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.2098737,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.229809,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.2298245,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.2498314,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.2697835,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.2896826,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3097615,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3097737,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3299427,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3299575,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3300087,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.349755,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3497798,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3698769,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3898437,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.3899329,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4096503,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4296646,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4495475,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4696448,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4895434,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.489715,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4900594,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.4901826,-0.2664415776729584,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5095606,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.509567,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5296643,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5300066,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5497193,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5697381,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.569756,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.5897176,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6098669,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.609893,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6299543,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6299968,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.649954,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6499941,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.669764,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6698005,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6894119,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6894453,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.6894524,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.7095213,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.7294123,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.7294207,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.7494495,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.769449,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.7894137,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.8094692,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.8299232,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.8499517,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.869681,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.8899674,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.8899899,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9098647,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9300256,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9300635,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.949885,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9695332,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9895124,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.989521,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9895253,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214231.9895468,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0095594,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0295107,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0495288,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0695732,-0.2620718836784363,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0895677,-0.25768657922744753,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.0895765,-0.25768657922744753,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1095762,-0.24020780324935917,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1297538,-0.17464674264192584,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1497386,-0.10034631416201593,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1497595,-0.07849783748388292,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1697497,-0.04352466836571694,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1697853,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.190011,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.1900551,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2098114,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2300897,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2301042,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2500033,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2698746,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2901492,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.2901661,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3095267,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3294258,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.32943,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3495042,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3695033,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3695097,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3894117,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.3894157,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4095893,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4297981,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4298334,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4497676,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4497848,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.469742,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.490349,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.4903708,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.509928,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5298767,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.529897,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5299044,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5497415,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5497699,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5697486,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.5699701,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.589919,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6098757,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6099007,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6298926,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6498861,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6499152,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6700113,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6700356,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6896622,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.6902797,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7099035,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7297056,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7297487,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.749829,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.769791,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7698696,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7903564,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.7904117,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8098881,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8300192,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8498816,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8694808,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8694956,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8695102,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.889435,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.8894482,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9093966,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9094222,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9293845,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9495351,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9694479,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.969456,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214232.9897988,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.009754,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.009779,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.029871,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.029895,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.0497828,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.069765,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.069789,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.0898151,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.0898354,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.109769,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1097941,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1297626,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1297867,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1498773,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1703503,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.170361,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.1900287,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2098553,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.209887,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2298136,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2298381,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.249802,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2698417,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2698665,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.2898378,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3102353,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3102818,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3104634,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.33036,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3498282,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3498824,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3697915,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3698182,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.3899944,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.390017,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4097986,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4102492,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4294782,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4294848,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.449494,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4694867,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.4894843,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.5094128,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.5094223,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.5293598,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.529368,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.549539,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.5696113,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.5898573,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6098797,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6298733,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6298907,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6500425,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.669834,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6698475,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.6699345,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.689893,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.689916,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.709922,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.7300057,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.730199,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.7497652,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.7498028,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.769851,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1648214233.7900758,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
