Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1648214227.929991,9934,1648214227,929864089,fufi_imu_link,22.809572219848633,0.0
1648214227.9495518,9935,1648214227,949388727,fufi_imu_link,22.80951499938965,0.0
1648214227.967526,9936,1648214227,967317234,fufi_imu_link,22.81011390686035,0.0
1648214228.0055025,9937,1648214228,5137781,fufi_imu_link,22.811538696289062,0.0
1648214228.0137756,9938,1648214228,13242721,fufi_imu_link,22.811506271362305,0.0
1648214228.043465,9939,1648214228,42241911,fufi_imu_link,22.811147689819336,0.0
1648214228.0708833,9940,1648214228,69903779,fufi_imu_link,22.81192398071289,0.0
1648214228.087824,9941,1648214228,87561070,fufi_imu_link,22.811813354492188,0.0
1648214228.1171014,9942,1648214228,116869001,fufi_imu_link,22.81182289123535,0.0
1648214228.1542597,9943,1648214228,154077964,fufi_imu_link,22.81360626220703,0.0
1648214228.162408,9944,1648214228,162271135,fufi_imu_link,22.81391143798828,0.0
1648214228.201211,9945,1648214228,200831779,fufi_imu_link,22.81349754333496,0.0
1648214228.2292867,9946,1648214228,228823298,fufi_imu_link,22.814090728759766,0.0
1648214228.2380028,9947,1648214228,237464494,fufi_imu_link,22.81443977355957,0.0
1648214228.2851193,9948,1648214228,284105794,fufi_imu_link,22.81463623046875,0.0
1648214228.2856479,9949,1648214228,285287895,fufi_imu_link,22.814868927001953,0.0
1648214228.304144,9950,1648214228,303704423,fufi_imu_link,22.815147399902344,0.0
1648214228.312706,9951,1648214228,312183178,fufi_imu_link,22.814489364624023,0.0
1648214228.359169,9952,1648214228,358789490,fufi_imu_link,22.81447982788086,0.0
1648214228.3600807,9953,1648214228,359739894,fufi_imu_link,22.815143585205078,0.0
1648214228.426058,9954,1648214228,425100267,fufi_imu_link,22.816627502441406,0.0
1648214228.4348278,9955,1648214228,434503772,fufi_imu_link,22.817153930664062,0.0
1648214228.4712753,9956,1648214228,470311296,fufi_imu_link,22.817262649536133,0.0
1648214228.5037909,9957,1648214228,502748965,fufi_imu_link,22.818025588989258,0.0
1648214228.517943,9958,1648214228,517429304,fufi_imu_link,22.817419052124023,0.0
1648214228.5555916,9959,1648214228,555145586,fufi_imu_link,22.817888259887695,0.0
1648214228.5642297,9960,1648214228,563813331,fufi_imu_link,22.81818962097168,0.0
1648214228.5752351,9961,1648214228,574804385,fufi_imu_link,22.818485260009766,0.0
1648214228.593931,9962,1648214228,592679109,fufi_imu_link,22.818025588989258,0.0
1648214228.6305764,9963,1648214228,630007040,fufi_imu_link,22.818466186523438,0.0
1648214228.641798,9964,1648214228,638312862,fufi_imu_link,22.81857681274414,0.0
1648214228.6670995,9965,1648214228,666917316,fufi_imu_link,22.81859016418457,0.0
1648214228.704332,9966,1648214228,704079486,fufi_imu_link,22.818662643432617,0.0
1648214228.7124045,9967,1648214228,712246609,fufi_imu_link,22.81985855102539,0.0
1648214228.7505703,9968,1648214228,750348084,fufi_imu_link,22.818838119506836,0.0
1648214228.7789247,9969,1648214228,778744580,fufi_imu_link,22.818689346313477,0.0
1648214228.7873542,9970,1648214228,787100655,fufi_imu_link,22.818819046020508,0.0
1648214228.8350084,9971,1648214228,834196721,fufi_imu_link,22.820045471191406,0.0
1648214228.844225,9972,1648214228,843806012,fufi_imu_link,22.820056915283203,0.0
1648214228.8628097,9973,1648214228,862289176,fufi_imu_link,22.819379806518555,0.0
1648214228.9092164,9974,1648214228,908841252,fufi_imu_link,22.819826126098633,0.0
1648214228.910663,9975,1648214228,910282761,fufi_imu_link,22.819761276245117,0.0
1648214228.975935,9976,1648214228,975521846,fufi_imu_link,22.818716049194336,0.0
1648214228.9856043,9977,1648214228,985233685,fufi_imu_link,22.818897247314453,0.0
1648214229.050598,9978,1648214229,49905249,fufi_imu_link,22.818777084350586,0.0
1648214229.0679848,9979,1648214229,67453476,fufi_imu_link,22.818466186523438,0.0
1648214229.1057565,9980,1648214229,105243729,fufi_imu_link,22.819019317626953,0.0
1648214229.1144197,9981,1648214229,113968321,fufi_imu_link,22.819250106811523,0.0
1648214229.125414,9982,1648214229,124717142,fufi_imu_link,22.819801330566406,0.0
1648214229.1426618,9983,1648214229,142276931,fufi_imu_link,22.820178985595703,0.0
1648214229.180355,9984,1648214229,179926522,fufi_imu_link,22.820343017578125,0.0
1648214229.1885042,9985,1648214229,188069308,fufi_imu_link,22.820178985595703,0.0
1648214229.2175024,9986,1648214229,217113477,fufi_imu_link,22.81991958618164,0.0
1648214229.2545545,9987,1648214229,254161219,fufi_imu_link,22.820348739624023,0.0
1648214229.2630668,9988,1648214229,262671875,fufi_imu_link,22.820547103881836,0.0
1648214229.301554,9989,1648214229,300845050,fufi_imu_link,22.81972312927246,0.0
1648214229.328936,9990,1648214229,328780416,fufi_imu_link,22.820091247558594,0.0
1648214229.3374414,9991,1648214229,337199200,fufi_imu_link,22.81991958618164,0.0
1648214229.384369,9992,1648214229,384151841,fufi_imu_link,22.82098388671875,0.0
1648214229.4039407,9993,1648214229,403786151,fufi_imu_link,22.82180404663086,0.0
1648214229.4124358,9994,1648214229,412145062,fufi_imu_link,22.82166290283203,0.0
1648214229.4593382,9995,1648214229,458916315,fufi_imu_link,22.82154083251953,0.0
1648214229.4603922,9996,1648214229,459960357,fufi_imu_link,22.821260452270508,0.0
1648214229.4877195,9997,1648214229,487270855,fufi_imu_link,22.82199478149414,0.0
1648214229.52591,9998,1648214229,525433337,fufi_imu_link,22.821670532226562,0.0
1648214229.5349543,9999,1648214229,534611886,fufi_imu_link,22.821788787841797,0.0
