Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1648214228.1625886,9943,1648214228,162271135,fufi_imu_link,-0.003690421571810593,-0.010165283608762512,0.007590468267883059,0.99991271248507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001579103118274361,0.0013980921357870102,-0.0006752777844667435,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.21682332456111908,-0.0767575055360794,9.616111755371094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.2016106,9944,1648214228,200831779,fufi_imu_link,-0.003661495146023965,-0.010158215871076142,0.007598450245715698,0.999912830029436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001566744060255587,0.0004478362388908863,0.0003995150327682495,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.2016967087984085,-0.07626809179782867,9.610777854919434,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.2295094,9945,1648214228,228823298,fufi_imu_link,-0.00366113933827254,-0.010157987213667872,0.007603202207603578,0.9999127975332165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026689801597967744,6.347103044390678e-05,0.00033486075699329376,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19790177047252655,-0.0848480686545372,9.637728691101074,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.238279,9946,1648214228,237464494,fufi_imu_link,-0.003669722147402532,-0.010158462465838366,0.007602760684566081,0.9999127645998246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009849835187196732,-0.00016224617138504982,-0.0001031830906867981,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19349884986877441,-0.08855871856212616,9.604026794433594,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.2848406,9947,1648214228,284105794,fufi_imu_link,-0.0036590479713905486,-0.010173311711556205,0.007605608520689476,0.9999126310912333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005276894080452621,-0.00021759327501058578,0.00011683627963066101,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.23342734575271606,-0.07861366868019104,9.636604309082031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.2856874,9948,1648214228,285287895,fufi_imu_link,-0.003666420089575249,-0.010173590768313283,0.007605569671231503,0.9999126015430457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4886219762265682e-05,0.0005638217553496361,-0.00018683820962905884,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1972440779209137,-0.10028481483459473,9.6141939163208,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.304337,9949,1648214228,303704423,fufi_imu_link,-0.003682300790260095,-0.010172270672299042,0.007605478895157443,0.9999125573074052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011611735681071877,-0.00020074518397450447,-5.841255187988281e-06,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1826879233121872,-0.09222283959388733,9.62436580657959,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.31292,9950,1648214228,312183178,fufi_imu_link,-0.003686376774814022,-0.010170820954190831,0.0076024496693591756,0.9999125800720866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.995111910626292e-06,0.00032483087852597237,-0.0007232073694467545,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19478461146354675,-0.08806907385587692,9.622406959533691,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.359391,9951,1648214228,358789490,fufi_imu_link,-0.003677789648998889,-0.010149385776363895,0.007593525409816076,0.999912897308316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003847531334031373,0.0012175478041172028,-0.0003814082592725754,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.22116708755493164,-0.07332980632781982,9.60726547241211,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.3602407,9952,1648214228,359739894,fufi_imu_link,-0.0036789835638746976,-0.01014553245731684,0.007593367124633489,0.9999129332230905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005406267009675503,-0.00016098935157060623,-0.00040120072662830353,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1796889305114746,-0.07776510715484619,9.624715805053711,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.4264195,9953,1648214228,425100267,fufi_imu_link,-0.0036989482156249277,-0.0101337646552963,0.007623372738819552,0.9999127505858171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040250239544548094,0.00017613545060157776,0.0009202789515256882,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.17163297533988953,-0.09743797779083252,9.639575958251953,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.4350648,9954,1648214228,434503772,fufi_imu_link,-0.0037047663364810613,-0.010134279743372773,0.007619049121871781,0.9999127567797872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023435612092725933,-0.0006466745398938656,-0.0009320080280303955,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.18547320365905762,-0.09147118031978607,9.667412757873535,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.4709103,9955,1648214228,470311296,fufi_imu_link,-0.0036922018769585826,-0.01016153374342929,0.007626162910366261,0.9999124724277348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008330757264047861,-0.0015494285617023706,0.00038170255720615387,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1935923993587494,-0.08206848800182343,9.619612693786621,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.505981,9956,1648214228,502748965,fufi_imu_link,-0.003709744371719725,-0.010168507112803959,0.007623955574448235,0.9999123534396365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001327994978055358,-0.0001529483124613762,-0.00011969543993473053,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.2113504409790039,-0.057734377682209015,9.599802017211914,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.5184107,9957,1648214228,517429304,fufi_imu_link,-0.003701158326264629,-0.010167376912938519,0.007627612871300438,0.9999123688582114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002500393311493099,-0.0005323290824890137,0.0005005411803722382,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1764068603515625,-0.04676080495119095,9.636072158813477,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.5557392,9958,1648214228,555145586,fufi_imu_link,-0.003715971144232938,-0.010138773490408115,0.007634832644214138,0.999912549256714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005624022451229393,0.0013832957483828068,0.0003910921514034271,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.18449896574020386,-0.08794566988945007,9.615623474121094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.5646656,9959,1648214228,563813331,fufi_imu_link,-0.003710977892008714,-0.010136308441043018,0.0076378792322347785,0.9999125695255094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020950990729033947,-0.0003889976069331169,0.0006672926247119904,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.17886394262313843,-0.08839832246303558,9.623713493347168,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.575397,9960,1648214228,574804385,fufi_imu_link,-0.003717785923556448,-0.010134448815301508,0.007635987690051967,0.9999125775321731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015368949389085174,0.0005091517232358456,-0.0003231409937143326,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1977306604385376,-0.06673584878444672,9.614789962768555,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.5939486,9961,1648214228,592679109,fufi_imu_link,-0.0037087583042271517,-0.01013457751019613,0.00763394131225615,0.9999126253781238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009538950398564339,-0.00040745828300714493,-0.00024112313985824585,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1815154254436493,-0.07112133502960205,9.634096145629883,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.6311576,9962,1648214228,630007040,fufi_imu_link,-0.0037020331818723527,-0.010151846298463734,0.007644660209529984,0.9999123932311939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004936904879286885,-0.0010676365345716476,0.0005635060369968414,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1852710247039795,-0.08249041438102722,9.635252952575684,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.6417317,9963,1648214228,638312862,fufi_imu_link,-0.0037019682649898984,-0.010154362812350576,0.007641086599503759,0.9999123952339121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047669647028669715,-0.0006284895353019238,-0.0008726399391889572,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19455905258655548,-0.08032337576150894,9.625588417053223,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.6672404,9964,1648214228,666917316,fufi_imu_link,-0.003710468594114762,-0.010148998916592445,0.007640217802861175,0.9999124248231582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031253378256224096,0.0003788582980632782,-5.8999285101890564e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19427081942558289,-0.08801069855690002,9.598870277404785,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.704415,9965,1648214228,704079486,fufi_imu_link,-0.0036953809894079157,-0.010129233720433452,0.007653269225901168,0.9999125813058539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009880102006718516,0.0010651983320713043,0.0006948094815015793,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19526897370815277,-0.08411862701177597,9.628199577331543,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.7124321,9966,1648214228,712246609,fufi_imu_link,-0.0037034792232373795,-0.010119184422325239,0.007653473257706021,0.9999126515328045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012206505052745342,-0.0004495452158153057,4.190579056739807e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1486303210258484,-0.08449534326791763,9.633670806884766,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.7507079,9967,1648214228,750348084,fufi_imu_link,-0.003693516659014398,-0.010135328962486846,0.007652256334577357,0.9999125341821161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046098101302050054,-0.0007550339214503765,-7.042288780212402e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.20160232484340668,-0.06860219687223434,9.624589920043945,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.7790966,9968,1648214228,778744580,fufi_imu_link,-0.003710556090960733,-0.010122685701283392,0.007646817623490654,0.9999126407781441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007318457355722785,0.0006386963650584221,-0.0003790091723203659,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.18054088950157166,-0.09850163757801056,9.650362968444824,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.7874272,9969,1648214228,787100655,fufi_imu_link,-0.0037061448051251304,-0.01013867481351443,0.007644170398873553,0.9999125153845322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009139645844697952,-0.001245087943971157,-0.0006364714354276657,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.23664705455303192,-0.07131672650575638,9.647738456726074,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.8353446,9970,1648214228,834196721,fufi_imu_link,-0.003719349427683599,-0.01016330558517638,0.0076456739069280175,0.9999122048109655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006326147704385221,-0.001073155552148819,6.682239472866058e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19293610751628876,-0.06750074774026871,9.656309127807617,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.8445086,9971,1648214228,843806012,fufi_imu_link,-0.0037190862020731346,-0.010164037674738391,0.007644743827962762,0.9999122054599457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005076947854831815,-0.0004901750944554806,-0.00020650029182434082,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.18924590945243835,-0.08164027333259583,9.641968727111816,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.8629963,9972,1648214228,862289176,fufi_imu_link,-0.003722103040326964,-0.010170093699476884,0.0076476909359454405,0.9999121101209093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004924644017592072,6.67273998260498e-05,0.0003086607903242111,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.22066189348697662,-0.102171391248703,9.619604110717773,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.9095318,9973,1648214228,908841252,fufi_imu_link,-0.003709853613608819,-0.010198353925630078,0.007654912468792691,0.999911812550721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006755365757271647,-0.0013236133381724358,0.0002965051680803299,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.18600288033485413,-0.08656862378120422,9.599434852600098,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.9108293,9974,1648214228,910282761,fufi_imu_link,-0.003717592948935687,-0.010202989194338591,0.0076550636369035,0.9999117353621174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020841138903051615,0.000877410639077425,0.0001739785075187683,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.21571578085422516,-0.09704999625682831,9.618789672851562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.9763463,9975,1648214228,975521846,fufi_imu_link,-0.003659666867044978,-0.01025348151383246,0.007670209057462676,0.999911316491759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001914558350108564,-0.0015377579256892204,0.00043770112097263336,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.20010444521903992,-0.09025779366493225,9.627492904663086,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214228.9858353,9976,1648214228,985233685,fufi_imu_link,-0.0036692558556076405,-0.010257559918118333,0.007669450224391758,0.9999112453409292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004204577417112887,-0.0008196732960641384,-0.00017089396715164185,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19757255911827087,-0.10151058435440063,9.651476860046387,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.0505273,9977,1648214229,49905249,fufi_imu_link,-0.003697562008111398,-0.010266768480422371,0.007702122136895356,0.9999107954286492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009645752143114805,-0.00026654452085494995,0.0010204557329416275,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.19852082431316376,-0.06048896163702011,9.600927352905273,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.068373,9978,1648214229,67453476,fufi_imu_link,-0.0036847342742098656,-0.010283979162667928,0.007707186751709739,0.9999106268953665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019030908588320017,-0.0016699982807040215,0.000548122450709343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.20829910039901733,-0.08786773681640625,9.65256404876709,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.1061118,9979,1648214229,105243729,fufi_imu_link,-0.0036902579979403043,-0.010267104291592949,0.007711318618444032,0.9999107480823172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038708990905433893,0.0011723805218935013,0.00022912584245204926,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.21712413430213928,-0.0650089755654335,9.619586944580078,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.114688,9980,1648214229,113968321,fufi_imu_link,-0.0036867570876850087,-0.010266604979015643,0.007715524272182884,0.9999107336805554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000865213805809617,-0.00011452473700046539,0.0009534973651170731,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1930040717124939,-0.07320599257946014,9.602853775024414,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.1255674,9981,1648214229,124717142,fufi_imu_link,-0.0036948237503629374,-0.01026342005281491,0.007716193155763927,0.9999107314402903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018208833644166589,-0.0006612003780901432,0.00013917870819568634,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.17135830223560333,-0.0660862997174263,9.645216941833496,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.146197,9982,1648214229,142276931,fufi_imu_link,-0.003693532162335684,-0.010264873286183364,0.007722544336703116,0.9999106722630539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003109934041276574,-2.6883091777563095e-05,0.0007190890610218048,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.2015756368637085,-0.07783142477273941,9.610774040222168,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.1805224,9983,1648214229,179926522,fufi_imu_link,-0.0037058088323478735,-0.010282853090282016,0.0077331582337826325,0.9999103600708181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038513608160428703,-0.0004722028970718384,0.0005651935935020447,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.23159298300743103,-0.09207480400800705,9.605647087097168,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.1888573,9984,1648214229,188069308,fufi_imu_link,-0.003703210108030822,-0.01028917608646914,0.00773464803075692,0.9999102931314379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008112575160339475,-0.00031480519101023674,0.0003593936562538147,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.21661990880966187,-0.07553897798061371,9.609670639038086,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.217765,9985,1648214229,217113477,fufi_imu_link,-0.0036910355818026235,-0.01028562275422461,0.00773198253398543,0.9999103953189935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006965651409700513,0.0004790527746081352,-0.0001865830272436142,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.21021655201911926,-0.06451325863599777,9.596399307250977,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.2548819,9986,1648214229,254161219,fufi_imu_link,-0.0036832287716542485,-0.010281026357384671,0.007719767408160485,0.9999105657577674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007360574090853333,0.00020166626200079918,-0.0006697550415992737,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.1937231719493866,-0.0949150025844574,9.604012489318848,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214229.2633839,9987,1648214229,262671875,fufi_imu_link,-0.003685070873842739,-0.010276466009296681,0.007720012921401138,0.9999106039539274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.305447408929467e-05,-1.894403249025345e-05,4.738941788673401e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.17935135960578918,-0.08069248497486115,9.618830680847168,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
