Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1648214345.1764557,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.177649,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.178404,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.2568467,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.3568308,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.4568388,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.5570216,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.657002,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.7569532,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.8568823,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214345.9569674,-0.8617911695706761,0.10067029577728889,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214346.0568376,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214346.1569624,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214346.2570503,-0.8617911695706761,0.10067029577728887,0.0,0.0,0.0,0.03762766273653262,0.9992918287452298
1648214346.3569353,-0.8624122375332869,0.10033751369381172,0.0,0.0,0.0,0.03764251953141966,0.9992912692119984
1648214346.4570117,-0.8644527468069313,0.10017447199251256,0.0,0.0,0.0,0.03762206233514079,0.9992920396088677
1648214346.5569968,-0.8673552469443091,0.09995139476711326,0.0,0.0,0.0,0.03740876107883795,0.9993000473304035
1648214346.6568692,-0.8745148762761127,0.09941884873984566,0.0,0.0,0.0,0.03788591649149317,0.9992820709547428
1648214346.7569609,-0.8791589123839135,0.09900092162852031,0.0,0.0,0.0,0.03768507965165377,0.9992896650979878
1648214346.8570445,-0.8829473466020289,0.09875562932316584,0.0,0.0,0.0,0.03777588177525449,0.9992862366489904
1648214346.9569604,-0.8987077090352392,0.09771806562433949,0.0,0.0,0.0,0.0376259105313568,0.9992918947218007
1648214347.0569897,-0.9107415042439849,0.09668605589568435,0.0,0.0,0.0,0.037661057781722886,0.9992905707184281
1648214347.1569884,-0.9229673259546262,0.09575861984700859,0.0,0.0,0.0,0.03759333984067255,0.9992931205605409
1648214347.256953,-0.9342916179338883,0.09503103686228356,0.0,0.0,0.0,0.03724000756196276,0.9993063503434695
1648214347.3568852,-0.9531817963166259,0.09367062265893747,0.0,0.0,0.0,0.03771241946271265,0.9992886336881194
1648214347.456978,-0.9626039803995196,0.09312223424920482,0.0,0.0,0.0,0.037834427287775696,0.9992840217434711
1648214347.5570643,-0.9749557544530695,0.09260068408283859,0.0,0.0,0.0,0.037445766715457955,0.9992986613395874
1648214347.6570196,-1.017810933801306,0.08897239805623616,0.0,0.0,0.0,0.037515283326617715,0.9992960539884682
1648214347.7569702,-1.017810933801306,0.08897239805623616,0.0,0.0,0.0,0.037515283326617715,0.9992960539884682
1648214347.8569198,-1.071302196909159,0.08458823369225912,0.0,0.0,0.0,0.036707377585333295,0.9993260571158984
1648214347.9569542,-1.0958066443968102,0.08275893436784118,0.0,0.0,0.0,0.03647667552924142,0.9993345046291229
1648214348.0570414,-1.1360808886504128,0.079909617154614,0.0,0.0,0.0,0.03609654163503127,0.9993483074894312
1648214348.1570232,-1.1549162609125163,0.07801155917854824,0.0,0.0,0.0,0.0364785845902816,0.9993344349447234
1648214348.2571003,-1.1675942647014574,0.07322064960587002,0.0,0.0,0.0,0.03454555551569153,0.999403124166676
1648214348.3570364,-1.2118678392932016,0.07044753058100905,0.0,0.0,0.0,0.03393359323888066,0.9994240897886633
1648214348.4569016,-1.2118678392932016,0.07044753058100905,0.0,0.0,0.0,0.03393359323888066,0.9994240897886633
1648214348.5568626,-1.254153119267643,0.06673856995658492,0.0,0.0,0.0,0.0333998191456549,0.9994420703977983
1648214348.657034,-1.2742327487806686,0.06513725823246158,0.0,0.0,0.0,0.033322212381384386,0.999444660880236
1648214348.7569294,-1.314947745737663,0.06311122248650583,0.0,0.0,0.0,0.03358249145499686,0.9994359490571044
1648214348.856883,-1.3360552262802956,0.06193719912599038,0.0,0.0,0.0,0.03353570378933721,0.9994375200938546
1648214348.9569938,-1.3570636372707372,0.06082843393812237,0.0,0.0,0.0,0.03371324268398847,0.9994315470644952
