Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1648214345.3196275,14584,1648214345,319495227,fufi_imu_link,23.256017684936523,0.0
1648214345.3382576,14585,1648214345,338106755,fufi_imu_link,23.256053924560547,0.0
1648214345.4048471,14586,1648214345,404614629,fufi_imu_link,23.255306243896484,0.0
1648214345.412972,14587,1648214345,412763771,fufi_imu_link,23.254722595214844,0.0
1648214345.4510574,14588,1648214345,450860970,fufi_imu_link,23.255247116088867,0.0
1648214345.4794095,14589,1648214345,479229361,fufi_imu_link,23.254947662353516,0.0
1648214345.4877882,14590,1648214345,487645273,fufi_imu_link,23.25516128540039,0.0
1648214345.506434,14591,1648214345,506256120,fufi_imu_link,23.255279541015625,0.0
1648214345.5349743,14592,1648214345,534593242,fufi_imu_link,23.25506591796875,0.0
1648214345.5357976,14593,1648214345,535502460,fufi_imu_link,23.25513458251953,0.0
1648214345.5546575,14594,1648214345,554206307,fufi_imu_link,23.255041122436523,0.0
1648214345.5631547,14595,1648214345,562793561,fufi_imu_link,23.25454330444336,0.0
1648214345.6100771,14596,1648214345,609241910,fufi_imu_link,23.255645751953125,0.0
1648214345.6105251,14597,1648214345,610160066,fufi_imu_link,23.256092071533203,0.0
1648214345.6759343,14598,1648214345,675509727,fufi_imu_link,23.256793975830078,0.0
1648214345.685377,14599,1648214345,684966849,fufi_imu_link,23.256929397583008,0.0
1648214345.7313,14600,1648214345,730828171,fufi_imu_link,23.25550079345703,0.0
1648214345.7506454,14601,1648214345,750252477,fufi_imu_link,23.255338668823242,0.0
1648214345.7683673,14602,1648214345,767917684,fufi_imu_link,23.255125045776367,0.0
1648214345.806126,14603,1648214345,805676102,fufi_imu_link,23.255125045776367,0.0
1648214345.8138041,14604,1648214345,813352627,fufi_imu_link,23.25518035888672,0.0
1648214345.8430192,14605,1648214345,842679574,fufi_imu_link,23.254322052001953,0.0
1648214345.8701468,14606,1648214345,869783840,fufi_imu_link,23.254444122314453,0.0
1648214345.889491,14607,1648214345,888472861,fufi_imu_link,23.253658294677734,0.0
1648214345.9180918,14608,1648214345,917613454,fufi_imu_link,23.253665924072266,0.0
1648214345.9550362,14609,1648214345,954658516,fufi_imu_link,23.254409790039062,0.0
1648214345.9635797,14610,1648214345,963148181,fufi_imu_link,23.253982543945312,0.0
1648214346.001709,14611,1648214346,1311391,fufi_imu_link,23.25489044189453,0.0
1648214346.0297222,14612,1648214346,29315460,fufi_imu_link,23.255136489868164,0.0
1648214346.0379903,14613,1648214346,37661790,fufi_imu_link,23.255260467529297,0.0
1648214346.084699,14614,1648214346,84462933,fufi_imu_link,23.255678176879883,0.0
1648214346.0849812,14615,1648214346,84778159,fufi_imu_link,23.25560760498047,0.0
1648214346.1043801,14616,1648214346,104206921,fufi_imu_link,23.255615234375,0.0
1648214346.1125002,14617,1648214346,112370944,fufi_imu_link,23.256061553955078,0.0
1648214346.1598055,14618,1648214346,159348399,fufi_imu_link,23.256080627441406,0.0
1648214346.160569,14619,1648214346,160194879,fufi_imu_link,23.256288528442383,0.0
1648214346.2264416,14620,1648214346,225820779,fufi_imu_link,23.255176544189453,0.0
1648214346.235393,14621,1648214346,235042100,fufi_imu_link,23.255090713500977,0.0
1648214346.2712276,14622,1648214346,270839388,fufi_imu_link,23.255687713623047,0.0
1648214346.3007631,14623,1648214346,300327698,fufi_imu_link,23.25692367553711,0.0
1648214346.3183985,14624,1648214346,317937846,fufi_imu_link,23.257221221923828,0.0
1648214346.356132,14625,1648214346,355703182,fufi_imu_link,23.256649017333984,0.0
1648214346.3647697,14626,1648214346,364365241,fufi_imu_link,23.25656509399414,0.0
1648214346.375654,14627,1648214346,375238042,fufi_imu_link,23.256139755249023,0.0
1648214346.4039571,14628,1648214346,403459416,fufi_imu_link,23.257265090942383,0.0
1648214346.4315488,14629,1648214346,430603015,fufi_imu_link,23.2561092376709,0.0
1648214346.43896,14630,1648214346,438472376,fufi_imu_link,23.25625991821289,0.0
1648214346.4678888,14631,1648214346,467514474,fufi_imu_link,23.256179809570312,0.0
1648214346.5051894,14632,1648214346,504757615,fufi_imu_link,23.25645637512207,0.0
1648214346.5139277,14633,1648214346,513310644,fufi_imu_link,23.25642967224121,0.0
1648214346.5517225,14634,1648214346,551301036,fufi_imu_link,23.257083892822266,0.0
1648214346.5801072,14635,1648214346,579478505,fufi_imu_link,23.257308959960938,0.0
1648214346.5925658,14636,1648214346,592150679,fufi_imu_link,23.25686264038086,0.0
1648214346.6350718,14637,1648214346,634592177,fufi_imu_link,23.258872985839844,0.0
1648214346.6442916,14638,1648214346,643964746,fufi_imu_link,23.259370803833008,0.0
1648214346.6626592,14639,1648214346,662504903,fufi_imu_link,23.259737014770508,0.0
1648214346.7095046,14640,1648214346,709310533,fufi_imu_link,23.26036834716797,0.0
1648214346.7098022,14641,1648214346,709647867,fufi_imu_link,23.26032257080078,0.0
1648214346.7759979,14642,1648214346,775577433,fufi_imu_link,23.260406494140625,0.0
1648214346.7854528,14643,1648214346,785019091,fufi_imu_link,23.260313034057617,0.0
1648214346.8508246,14644,1648214346,850400118,fufi_imu_link,23.26006507873535,0.0
1648214346.8685799,14645,1648214346,868106726,fufi_imu_link,23.259679794311523,0.0
1648214346.9061208,14646,1648214346,905661612,fufi_imu_link,23.260299682617188,0.0
1648214346.9147608,14647,1648214346,914364778,fufi_imu_link,23.260284423828125,0.0
1648214346.9256792,14648,1648214346,925131411,fufi_imu_link,23.260591506958008,0.0
