Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1648214387.5936089,16262,1648214387,592611112,fufi_imu_link,-0.004728694332662944,-0.0074988104396514,0.031960693990841935,0.9994498093108638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053661946207285,-0.010549326427280903,0.3991739749908447,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.13964737951755524,-0.2505262494087219,9.710253715515137,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.6204112,16263,1648214387,619836689,fufi_imu_link,-0.004634685166724417,-0.007399875231318765,0.03677358513372902,0.9992854772167855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010637477971613407,0.0014141565188765526,0.3536831736564636,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.06447126716375351,-0.14454635977745056,9.87865924835205,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.6389258,16264,1648214387,638276065,fufi_imu_link,-0.004735595504428364,-0.0072250690149398234,0.0399360362583975,0.9991648940594919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007777966558933258,0.01269538700580597,0.3433680236339569,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.03965723514556885,-0.09446388483047485,9.515600204467773,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.676959,16265,1648214387,676172094,fufi_imu_link,-0.004911323880796744,-0.007274342768977418,0.04573659259311527,0.998914974826681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055462997406721115,-0.005165810696780682,0.3064231276512146,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.034064941108226776,-0.2240470051765442,9.718854904174805,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.7052667,16266,1648214387,704562423,fufi_imu_link,-0.0048112989970234415,-0.007453147358949536,0.049737913800729595,0.9987229054783706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009054785594344139,-0.01701638661324978,0.28204527497291565,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.004359562881290913,-0.13095402717590332,9.538002014160156,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.713915,16267,1648214387,713334271,fufi_imu_link,-0.004823235878606038,-0.007416695524444407,0.05092092308946076,0.9986635011929065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065846554934978485,-0.005085492040961981,0.26989278197288513,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.0651254951953888,-0.21356886625289917,9.495447158813477,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.7603345,16268,1648214387,759525444,fufi_imu_link,-0.004781987229726367,-0.007329229710806549,0.05309872198119528,0.9985509204411885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008966917172074318,-0.005369383376091719,0.09424383193254471,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6185548305511475,-0.6505553722381592,9.511219024658203,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.7800453,16269,1648214387,779365216,fufi_imu_link,-0.00472235007383919,-0.00722773215871399,0.053272678679505164,0.998542678609148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017178136855363846,-0.005538193974643946,0.017254743725061417,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.4487508237361908,-0.4965031147003174,9.593450546264648,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.78858,16270,1648214387,787811060,fufi_imu_link,-0.004780297608751728,-0.007112437520860843,0.05317818811776974,0.9985482673841033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008763152174651623,-0.004700642079114914,-0.022814257070422173,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.4017159938812256,-0.44440603256225586,9.67385482788086,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.835077,16271,1648214387,834458575,fufi_imu_link,-0.0046976957261210366,-0.007041923325703671,0.05047011133076877,0.998689696969484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031629703007638454,0.001799844205379486,-0.11629334837198257,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.014807498082518578,-0.12219691276550293,9.717693328857422,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.8359902,16272,1648214387,835417889,fufi_imu_link,-0.004668105017351271,-0.007006216165792279,0.05041148548834069,0.9986930478687854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00536222942173481,0.0014511412009596825,-0.12226235866546631,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.000802094116806984,0.03209172189235687,9.685702323913574,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.8633308,16273,1648214387,862540226,fufi_imu_link,-0.004697686539149169,-0.006933317303562862,0.048722017758292525,0.9987772653789776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066667417995631695,0.009805953130126,-0.12460143119096756,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.3210727274417877,0.1070372611284256,9.62621021270752,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
