X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
0.0,0.0,0.0,0.7633333370089531,2.142777772910065,4.874611077043745
0.0,0.0,0.0,0.7765000037021107,2.0732777785923746,4.501944425370958
-0.0326397639773129,-0.0012634225708983,0.0004356699606227,0.8098333348830541,2.3779444272319474,4.476222183969286
-0.0615919809742399,-0.0021031413915933,0.0001346085623195,0.8532777773009406,2.51561109787888,4.490888848569658
-0.0887339655183014,-0.0038258257845821,-0.000437909014151,0.8681666685475243,3.006055524448554,4.448555542363061
-0.1129084879842658,-0.0048000555427493,0.0011921676892266,0.9105555537674164,2.9776666399505403,4.304833323425717
-0.1552302982224308,-0.0068208852271009,0.0001567885002041,0.9207777781618968,3.0014999841650325,4.255666663911607
-0.1998182312428408,-0.0087090659339481,0.0008390893186783,0.9775555574231678,2.7366111149390537,4.145888903405932
-0.1998182312428408,-0.0087090659339481,0.0008390893186783,0.991166662507587,3.07194442152977,4.072499999735091
-0.2748461962524325,-0.0193347462809233,0.0013283019281599,1.0368333339691165,3.1223888751533297,4.196444427967071
-0.2748461962524325,-0.0193347462809233,0.0013283019281599,1.0509999990463257,3.306611094872157,4.195111070738898
-0.340113709656772,-0.0223273479339916,0.0021858242225221,1.1051666653818557,3.444722208049562,3.84888887140486
-0.340113709656772,-0.0223273479339916,0.0021858242225221,1.1175555573569405,3.4827777647309834,4.038944419225057
-0.4224767595024746,-0.0261262307606893,0.0012801693089646,1.1650555551052093,3.784333308537801,3.7232777727974784
-0.4536057977843485,-0.0274168424207631,0.00233147159642,1.1760000023576949,3.8485555380582808,3.664722208844291
-0.501605767899841,-0.0153905033942999,0.0037017106505501,1.2027777744664083,3.9154444214370514,3.455388893683752
-0.5195717189666443,-0.016781232318107,0.0033563232471331,1.2101111114025116,3.9637777477502825,3.4417222268051573
-0.5195717189666443,-0.016781232318107,0.0033563232471331,1.2094444460339016,3.927611098686854,3.447722230354945
-0.5182558301829195,-0.0186973133138398,0.004513232920257,1.2112222231096692,3.7992222083939446,3.441222231917912
-0.5183008462629445,-0.0187470261936421,0.0045394922652746,1.2110555546151267,3.799499993522962,3.442666661739349
-0.5162137104386683,-0.027212786115208,0.0047702564490491,1.2162777771552404,3.8132222056388856,3.440055549144745
-0.5158267634466288,-0.0461974538667311,0.0058640926088302,1.2171111126740777,3.85422220395671,3.4317777812480927
-0.5149702683287888,-0.0688043619634309,0.0040194758219776,1.2311111119058398,4.165944416655434,3.418722220924165
-0.5138935237289352,-0.0876529101959709,0.0028006651484029,1.234944447543886,4.07544441388713,3.5014999879731072
-0.5127715674199794,-0.1253700719634766,-0.0528101818949064,1.2442222204473283,4.578111078010665,2.79872221549352
-0.5127715674199794,-0.1253700719634766,-0.0528101818949064,1.2450000001324548,4.861222203903728,2.7493333167499965
-0.5144345134114333,-0.1634935624225466,-0.1475484659367426,1.364000002211995,5.372055531872643,2.105388884411918
-0.5170725798201611,-0.1812421581614998,-0.2065576056279053,1.584777772757742,5.479777756002214,2.0380000048213534
-0.5269534851880223,-0.2263745162288604,-0.3381119326487567,1.6937222219175765,5.1311666700575085,1.847500004371008
-0.5271307591753623,-0.2268845007312388,-0.3381119326487567,1.7589444402191374,5.216055532296498,1.8101666609446208
